config_key,sweep_id,configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,x0_rmse_uv,trajectory_rmse_uv,rhs_evaluations
ed831457d1c1,raw_grid_threshold1000,190,1244,success,,14.076,14.076,60.78436077198615,60.72869851049164,54413.0
ed831457d1c1,raw_grid_threshold1000,190,778,success,,14.184000000000001,14.184000000000001,62.94483967221666,62.859935529019694,54645.0
ed831457d1c1,raw_grid_threshold1000,190,312,failed,integration error: model derivative became non-finite,14.184000000000001,4.583442685204714,,,36255.0
c76201af08a7,raw_grid_threshold1000,191,4,failed,integration error: model derivative became non-finite,14.076,1.150895325467363,,,20608.0
c76201af08a7,raw_grid_threshold1000,191,1088,failed,integration error: model derivative became non-finite,14.188,2.083262345853957,,,24050.0
c76201af08a7,raw_grid_threshold1000,191,622,failed,integration error: model derivative became non-finite,14.184000000000001,0.22103415557301218,,,16290.0
c76201af08a7,raw_grid_threshold1000,191,620,failed,integration error: model derivative became non-finite,14.184000000000001,3.770723015205732,,,34714.0
c76201af08a7,raw_grid_threshold1000,191,2,failed,integration error: model derivative became non-finite,14.184000000000001,2.2730421426375793,,,24186.0
c76201af08a7,raw_grid_threshold1000,191,3,failed,integration error: model derivative became non-finite,14.184000000000001,3.6686050075267795,,,31642.0
c76201af08a7,raw_grid_threshold1000,191,1244,failed,integration error: model derivative became non-finite,14.076,2.7578181431101254,,,25542.0
c76201af08a7,raw_grid_threshold1000,191,778,failed,integration error: model derivative became non-finite,14.184000000000001,1.1475835344492844,,,19904.0
c76201af08a7,raw_grid_threshold1000,191,312,failed,integration error: model derivative became non-finite,14.184000000000001,3.54024294753566,,,30183.0
3d019d9c26d1,raw_grid_threshold1000,192,4,failed,integration error: model derivative became non-finite,14.076,0.020990265977990464,,,15460.0
3d019d9c26d1,raw_grid_threshold1000,192,1088,success,,14.188,14.188,6835.50025023556,5707.579708656604,1218.0
3d019d9c26d1,raw_grid_threshold1000,192,622,success,,14.184000000000001,14.184000000000001,6847.235049019571,5717.364815826193,980.0
3d019d9c26d1,raw_grid_threshold1000,192,620,success,,14.184000000000001,14.184000000000001,43.92156731961917,43.911293902635535,24660.0
3d019d9c26d1,raw_grid_threshold1000,192,2,success,,14.184000000000001,14.184000000000001,44.38287474890758,44.37502554068126,20437.0
3d019d9c26d1,raw_grid_threshold1000,192,3,failed,integration error: model derivative became non-finite,14.184000000000001,0.3870369306813397,,,19044.0
3d019d9c26d1,raw_grid_threshold1000,192,1244,success,,14.076,14.076,42.48436644497941,42.44687549733992,21144.0
3d019d9c26d1,raw_grid_threshold1000,192,778,failed,integration error: model derivative became non-finite,14.184000000000001,0.02424058268131054,,,15374.0
3d019d9c26d1,raw_grid_threshold1000,192,312,success,,14.184000000000001,14.184000000000001,39.8213223701037,39.80910948737838,23775.0
1d2199daac88,raw_grid_threshold1000,193,4,success,,14.064,14.064,70.73376691882731,70.06680148312705,40493.0
1d2199daac88,raw_grid_threshold1000,193,1088,success,,14.176,14.176,86.70205033941382,85.43933697899115,33160.0
1d2199daac88,raw_grid_threshold1000,193,622,success,,14.172,14.172,84.59315627055523,83.3110678879844,32191.0
1d2199daac88,raw_grid_threshold1000,193,620,success,,14.172,14.172,78.36264906393656,77.64124195902727,38715.0
1d2199daac88,raw_grid_threshold1000,193,2,success,,14.172,14.172,84.44683754332988,83.18900762604807,34231.0
1d2199daac88,raw_grid_threshold1000,193,3,success,,14.172,14.172,79.89674744622141,78.67572198517287,34573.0
1d2199daac88,raw_grid_threshold1000,193,1244,success,,14.064,14.064,82.87097855601715,81.55135155147265,33147.0
1d2199daac88,raw_grid_threshold1000,193,778,success,,14.172,14.172,81.31719789987082,80.24332688305263,36012.0
1d2199daac88,raw_grid_threshold1000,193,312,success,,14.172,14.172,78.53805435631263,77.307724481873,36808.0
94cb86e65227,raw_grid_threshold1000,194,4,success,,14.064,14.064,75.43758168879071,74.78392211224076,39765.0
94cb86e65227,raw_grid_threshold1000,194,1088,success,,14.176,14.176,85.48786290566163,84.72428078739587,38009.0
94cb86e65227,raw_grid_threshold1000,194,622,success,,14.172,14.172,83.47110614785625,82.79124861142711,37655.0
94cb86e65227,raw_grid_threshold1000,194,620,success,,14.172,14.172,81.35777952210267,80.6287226279934,39446.0
94cb86e65227,raw_grid_threshold1000,194,2,success,,14.172,14.172,89.2338394388116,88.38869072609472,34081.0
94cb86e65227,raw_grid_threshold1000,194,3,success,,14.172,14.172,82.55027679620564,81.66003879728243,33446.0
94cb86e65227,raw_grid_threshold1000,194,1244,success,,14.064,14.064,80.10453092839042,79.44303311754562,37261.0
94cb86e65227,raw_grid_threshold1000,194,778,success,,14.172,14.172,80.96691622649803,80.18271741175732,37850.0
94cb86e65227,raw_grid_threshold1000,194,312,success,,14.172,14.172,78.47125289875027,77.76342167175729,38200.0
2d6d21f8642d,raw_grid_threshold1000,195,4,failed,integration error: model derivative became non-finite,14.064,0.16243731105990838,,,15978.0
2d6d21f8642d,raw_grid_threshold1000,195,1088,failed,integration error: model derivative became non-finite,14.176,0.3640122696328827,,,16718.0
2d6d21f8642d,raw_grid_threshold1000,195,622,failed,integration error: model derivative became non-finite,14.172,0.32642245048188767,,,16248.0
2d6d21f8642d,raw_grid_threshold1000,195,620,failed,integration error: model derivative became non-finite,14.172,0.23122981334179674,,,16260.0
2d6d21f8642d,raw_grid_threshold1000,195,2,failed,integration error: model derivative became non-finite,14.172,0.145343075633157,,,15820.0
2d6d21f8642d,raw_grid_threshold1000,195,3,failed,integration error: model derivative became non-finite,14.172,0.26338177524815987,,,15986.0
2d6d21f8642d,raw_grid_threshold1000,195,1244,failed,integration error: model derivative became non-finite,14.064,0.26041796067220163,,,16321.0
2d6d21f8642d,raw_grid_threshold1000,195,778,failed,integration error: model derivative became non-finite,14.172,0.33810255153069213,,,16558.0
2d6d21f8642d,raw_grid_threshold1000,195,312,success,,14.172,14.172,36.06756180553438,36.05333030716772,43855.0
d1e619ff8e49,raw_grid_threshold1000,196,4,failed,integration error: model derivative became non-finite,14.028,8.961663857883012,,,34955.0
d1e619ff8e49,raw_grid_threshold1000,196,1088,failed,integration error: model derivative became non-finite,14.14,4.962172325029062,,,31604.0
d1e619ff8e49,raw_grid_threshold1000,196,622,failed,integration error: model derivative became non-finite,14.136000000000001,2.9216892203688998,,,23934.0
d1e619ff8e49,raw_grid_threshold1000,196,620,failed,integration error: model derivative became non-finite,14.136000000000001,6.78236251674782,,,34917.0
d1e619ff8e49,raw_grid_threshold1000,196,2,failed,integration error: model derivative became non-finite,14.136000000000001,13.9324401794084,,,40817.0
d1e619ff8e49,raw_grid_threshold1000,196,3,failed,integration error: model derivative became non-finite,14.136000000000001,13.063509900972342,,,42835.0
d1e619ff8e49,raw_grid_threshold1000,196,1244,failed,integration error: model derivative became non-finite,14.028,1.1565259036937554,,,17270.0
d1e619ff8e49,raw_grid_threshold1000,196,778,failed,integration error: model derivative became non-finite,14.136000000000001,10.48240855287484,,,36404.0
d1e619ff8e49,raw_grid_threshold1000,196,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.1395703703975455,,,21243.0
adbc83221441,raw_grid_threshold1000,197,4,failed,integration error: model derivative became non-finite,14.028,9.776463660954006,,,40476.0
adbc83221441,raw_grid_threshold1000,197,1088,failed,integration error: model derivative became non-finite,14.14,5.963636179800942,,,33850.0
adbc83221441,raw_grid_threshold1000,197,622,failed,integration error: model derivative became non-finite,14.136000000000001,2.436260112755523,,,25850.0
adbc83221441,raw_grid_threshold1000,197,620,failed,integration error: model derivative became non-finite,14.136000000000001,7.326885651065418,,,35905.0
adbc83221441,raw_grid_threshold1000,197,2,failed,integration error: model derivative became non-finite,14.136000000000001,13.690745019848128,,,44319.0
adbc83221441,raw_grid_threshold1000,197,3,failed,integration error: model derivative became non-finite,14.136000000000001,11.558388568423704,,,42309.0
adbc83221441,raw_grid_threshold1000,197,1244,failed,integration error: model derivative became non-finite,14.028,1.1352768478064421,,,22013.0
adbc83221441,raw_grid_threshold1000,197,778,failed,integration error: model derivative became non-finite,14.136000000000001,10.312817895827056,,,39991.0
adbc83221441,raw_grid_threshold1000,197,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.0891058450193405,,,21118.0
d8c77c330b8d,raw_grid_threshold1000,198,4,success,,14.028,14.028,41.88257881662819,45.055994622076916,36133.0
d8c77c330b8d,raw_grid_threshold1000,198,1088,success,,14.14,14.14,55.87354365488929,59.23851517116304,37571.0
d8c77c330b8d,raw_grid_threshold1000,198,622,success,,14.136000000000001,14.136000000000001,51.121597691811665,54.87040961503417,39232.0
d8c77c330b8d,raw_grid_threshold1000,198,620,success,,14.136000000000001,14.136000000000001,50.01476332057487,53.001254120023816,36541.0
d8c77c330b8d,raw_grid_threshold1000,198,2,failed,integration error: model derivative became non-finite,14.136000000000001,3.5265196808790735,,,31940.0
d8c77c330b8d,raw_grid_threshold1000,198,3,failed,integration error: model derivative became non-finite,14.136000000000001,4.313788174640583,,,23254.0
d8c77c330b8d,raw_grid_threshold1000,198,1244,failed,integration error: model derivative became non-finite,14.028,1.580678811613509,,,30060.0
d8c77c330b8d,raw_grid_threshold1000,198,778,failed,integration error: model derivative became non-finite,14.136000000000001,5.759602773193887,,,30416.0
d8c77c330b8d,raw_grid_threshold1000,198,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.0037388577200737,,,23520.0
4b915a2e963f,raw_grid_threshold1000,199,4,failed,integration error: model derivative became non-finite,14.068,1.955086623449899,,,28490.0
4b915a2e963f,raw_grid_threshold1000,199,1088,failed,integration error: model derivative became non-finite,14.18,3.3797704708143894,,,39125.0
4b915a2e963f,raw_grid_threshold1000,199,622,failed,integration error: model derivative became non-finite,14.176,1.6210966619182174,,,23018.0
4b915a2e963f,raw_grid_threshold1000,199,620,failed,integration error: model derivative became non-finite,14.176,4.27827539983581,,,45590.0
4b915a2e963f,raw_grid_threshold1000,199,2,failed,integration error: model derivative became non-finite,14.176,3.253457603908006,,,37975.0
4b915a2e963f,raw_grid_threshold1000,199,3,failed,integration error: model derivative became non-finite,14.176,3.880763512759316,,,42593.0
4b915a2e963f,raw_grid_threshold1000,199,1244,failed,integration error: model derivative became non-finite,14.068,5.89932967452819,,,56557.0
4b915a2e963f,raw_grid_threshold1000,199,778,failed,integration error: model derivative became non-finite,14.176,1.7985051039657467,,,26121.0
4b915a2e963f,raw_grid_threshold1000,199,312,failed,integration error: model derivative became non-finite,14.176,4.500857627665368,,,48561.0
80b8c107ff71,raw_grid_threshold1000,200,4,failed,integration error: model derivative became non-finite,14.068,0.5111520765137906,,,26963.0
80b8c107ff71,raw_grid_threshold1000,200,1088,success,,14.18,14.18,61.571976314877205,61.581681026873426,62300.0
80b8c107ff71,raw_grid_threshold1000,200,622,success,,14.176,14.176,57.95601330318152,57.948584796758325,60262.0
80b8c107ff71,raw_grid_threshold1000,200,620,success,,14.176,14.176,59.43369740972017,59.41039773841064,62404.0
80b8c107ff71,raw_grid_threshold1000,200,2,success,,14.176,14.176,56.00350920609865,55.98142879387786,64891.0
80b8c107ff71,raw_grid_threshold1000,200,3,success,,14.176,14.176,50.73420284253383,50.702483982827836,61908.0
80b8c107ff71,raw_grid_threshold1000,200,1244,success,,14.068,14.068,53.393042764976805,53.39666660986779,58802.0
80b8c107ff71,raw_grid_threshold1000,200,778,success,,14.176,14.176,56.27646052896004,56.25191494040163,62501.0
80b8c107ff71,raw_grid_threshold1000,200,312,success,,14.176,14.176,55.56330207865643,55.54884360424343,64470.0
b1c7cb65c927,raw_grid_threshold1000,201,4,failed,integration error: model derivative became non-finite,14.068,0.003161478879031096,,,17880.0
b1c7cb65c927,raw_grid_threshold1000,201,1088,failed,integration error: model derivative became non-finite,14.18,0.029443629567694675,,,16153.0
b1c7cb65c927,raw_grid_threshold1000,201,622,failed,integration error: model derivative became non-finite,14.176,0.004570354412106512,,,16253.0
b1c7cb65c927,raw_grid_threshold1000,201,620,failed,integration error: model derivative became non-finite,14.176,0.03804630795936464,,,16438.0
b1c7cb65c927,raw_grid_threshold1000,201,2,failed,integration error: model derivative became non-finite,14.176,0.044029383008262986,,,25463.0
b1c7cb65c927,raw_grid_threshold1000,201,3,failed,integration error: model derivative became non-finite,14.176,0.05390272583181429,,,16480.0
b1c7cb65c927,raw_grid_threshold1000,201,1244,success,,14.068,14.068,42.74056861167956,42.68340949753123,26870.0
b1c7cb65c927,raw_grid_threshold1000,201,778,failed,integration error: model derivative became non-finite,14.176,0.043423317134755585,,,15746.0
b1c7cb65c927,raw_grid_threshold1000,201,312,failed,integration error: model derivative became non-finite,14.176,0.07072260051189266,,,18294.0
71955d1d08a0,raw_grid_threshold1000,202,4,success,,14.048,14.048,30.317546073248263,31.63406268692463,66704.0
71955d1d08a0,raw_grid_threshold1000,202,1088,success,,14.16,14.16,58.09145538166941,58.38559115483152,57808.0
71955d1d08a0,raw_grid_threshold1000,202,622,success,,14.156,14.156,43.019205106743016,43.9551969166876,65665.0
71955d1d08a0,raw_grid_threshold1000,202,620,success,,14.156,14.156,41.93431422518139,42.98104263337102,68522.0
71955d1d08a0,raw_grid_threshold1000,202,2,success,,14.156,14.156,50.61005510680249,50.87274172365317,56876.0
71955d1d08a0,raw_grid_threshold1000,202,3,success,,14.156,14.156,46.326913519534806,46.499063916164765,56574.0
71955d1d08a0,raw_grid_threshold1000,202,1244,success,,14.048,14.048,45.12928131776217,45.84553301071595,66092.0
71955d1d08a0,raw_grid_threshold1000,202,778,success,,14.156,14.156,44.1026964340541,44.65462206076523,63832.0
71955d1d08a0,raw_grid_threshold1000,202,312,success,,14.156,14.156,39.90886832462586,40.83780125100878,64167.0
1d459419b645,raw_grid_threshold1000,203,4,success,,14.048,14.048,29.570999013449512,30.49068036512311,72833.0
1d459419b645,raw_grid_threshold1000,203,1088,success,,14.16,14.16,50.28715042769046,50.639913555235374,69856.0
1d459419b645,raw_grid_threshold1000,203,622,success,,14.156,14.156,43.01863029076119,43.61819376154499,72270.0
1d459419b645,raw_grid_threshold1000,203,620,success,,14.156,14.156,41.52661940707501,42.167183077664625,74078.0
1d459419b645,raw_grid_threshold1000,203,2,success,,14.156,14.156,42.89572762528867,43.33600951819404,73080.0
1d459419b645,raw_grid_threshold1000,203,3,success,,14.156,14.156,37.51097203894766,37.87459498622886,69636.0
1d459419b645,raw_grid_threshold1000,203,1244,success,,14.048,14.048,44.79076292318947,45.205474436817525,70946.0
1d459419b645,raw_grid_threshold1000,203,778,success,,14.156,14.156,41.9819674822944,42.42119210715219,72320.0
1d459419b645,raw_grid_threshold1000,203,312,success,,14.156,14.156,38.095472087343886,38.63350742276564,71492.0
959237d961ac,raw_grid_threshold1000,204,4,failed,integration error: model derivative became non-finite,14.048,0.21477956558307978,,,17785.0
959237d961ac,raw_grid_threshold1000,204,1088,failed,integration error: model derivative became non-finite,14.16,0.38411814331021954,,,18064.0
959237d961ac,raw_grid_threshold1000,204,622,failed,integration error: model derivative became non-finite,14.156,0.09461812091782393,,,17179.0
959237d961ac,raw_grid_threshold1000,204,620,failed,integration error: model derivative became non-finite,14.156,0.23335160243659558,,,17806.0
959237d961ac,raw_grid_threshold1000,204,2,failed,integration error: model derivative became non-finite,14.156,0.01518376965994387,,,16919.0
959237d961ac,raw_grid_threshold1000,204,3,failed,integration error: model derivative became non-finite,14.156,0.2673311338038297,,,17617.0
959237d961ac,raw_grid_threshold1000,204,1244,failed,integration error: model derivative became non-finite,14.048,0.35494657876620495,,,18414.0
959237d961ac,raw_grid_threshold1000,204,778,failed,integration error: model derivative became non-finite,14.156,0.010262431750818672,,,16910.0
959237d961ac,raw_grid_threshold1000,204,312,failed,integration error: model derivative became non-finite,14.156,2.0006872605543355,,,24909.0
a7de24ef0d10,raw_grid_threshold1000,205,4,success,,13.988,13.988,28.82459594536293,28.917472927490973,23835.0
a7de24ef0d10,raw_grid_threshold1000,205,1088,success,,14.1,14.1,46.11443431720084,46.22213294059695,21775.0
a7de24ef0d10,raw_grid_threshold1000,205,622,success,,14.096,14.096,39.7871917373403,40.55709459777033,29883.0
a7de24ef0d10,raw_grid_threshold1000,205,620,success,,14.096,14.096,44.4778779236626,44.203637864972556,18724.0
a7de24ef0d10,raw_grid_threshold1000,205,2,success,,14.096,14.096,48.11122402839715,47.1717258222997,17285.0
a7de24ef0d10,raw_grid_threshold1000,205,3,success,,14.096,14.096,34.37366704584963,34.05594766641625,16930.0
a7de24ef0d10,raw_grid_threshold1000,205,1244,failed,integration error: model derivative became non-finite,13.988,1.4725936376377726,,,24101.0
a7de24ef0d10,raw_grid_threshold1000,205,778,success,,14.096,14.096,57.87162336704837,56.20627705946666,22347.0
a7de24ef0d10,raw_grid_threshold1000,205,312,success,,14.096,14.096,40.562930257697474,40.414324461233015,17639.0
9d395b4e075c,raw_grid_threshold1000,206,4,success,,13.988,13.988,40.34868389603534,42.59637482887326,33524.0
9d395b4e075c,raw_grid_threshold1000,206,1088,success,,14.1,14.1,50.891429440190336,51.77552711247016,32614.0
9d395b4e075c,raw_grid_threshold1000,206,622,success,,14.096,14.096,44.87784701697469,45.88705501107626,32814.0
9d395b4e075c,raw_grid_threshold1000,206,620,failed,integration error: model derivative became non-finite,14.096,4.655193158890403,,,30068.0
9d395b4e075c,raw_grid_threshold1000,206,2,failed,integration error: model derivative became non-finite,14.096,5.733483542536817,,,30902.0
9d395b4e075c,raw_grid_threshold1000,206,3,success,,14.096,14.096,40.92759286354282,41.78312475582172,30756.0
9d395b4e075c,raw_grid_threshold1000,206,1244,failed,integration error: model derivative became non-finite,13.988,1.6134807562640718,,,20969.0
9d395b4e075c,raw_grid_threshold1000,206,778,failed,integration error: model derivative became non-finite,14.096,4.26176022957302,,,32436.0
9d395b4e075c,raw_grid_threshold1000,206,312,success,,14.096,14.096,44.60666771082695,45.67099953973893,31846.0
3bd88c3d8f46,raw_grid_threshold1000,207,4,failed,integration error: model derivative became non-finite,13.988,4.664280180309899,,,27666.0
3bd88c3d8f46,raw_grid_threshold1000,207,1088,success,,14.1,14.1,53.54433161467353,55.026178152706635,40017.0
3bd88c3d8f46,raw_grid_threshold1000,207,622,success,,14.096,14.096,49.74150107703773,51.02447444229706,36617.0
3bd88c3d8f46,raw_grid_threshold1000,207,620,failed,integration error: model derivative became non-finite,14.096,3.5327550053376884,,,33463.0
3bd88c3d8f46,raw_grid_threshold1000,207,2,failed,integration error: model derivative became non-finite,14.096,2.267929789961953,,,21247.0
3bd88c3d8f46,raw_grid_threshold1000,207,3,success,,14.096,14.096,43.86539524288161,45.17281337746073,36254.0
3bd88c3d8f46,raw_grid_threshold1000,207,1244,failed,integration error: model derivative became non-finite,13.988,5.5577909374198775,,,30274.0
3bd88c3d8f46,raw_grid_threshold1000,207,778,failed,integration error: model derivative became non-finite,14.096,2.586424765816745,,,20760.0
3bd88c3d8f46,raw_grid_threshold1000,207,312,failed,integration error: model derivative became non-finite,14.096,1.8338251276274955,,,19547.0
8d8defc3973f,raw_grid_threshold1000,208,4,failed,integration error: model derivative became non-finite,14.06,4.70787437034604,,,51129.0
8d8defc3973f,raw_grid_threshold1000,208,1088,failed,integration error: model derivative became non-finite,14.172,7.268254314066819,,,61970.0
8d8defc3973f,raw_grid_threshold1000,208,622,failed,integration error: model derivative became non-finite,14.168000000000001,5.826973062602967,,,52563.0
8d8defc3973f,raw_grid_threshold1000,208,620,failed,integration error: model derivative became non-finite,14.168000000000001,4.883089193740204,,,52528.0
8d8defc3973f,raw_grid_threshold1000,208,2,failed,integration error: model derivative became non-finite,14.168000000000001,6.38315618445679,,,57947.0
8d8defc3973f,raw_grid_threshold1000,208,3,failed,integration error: model derivative became non-finite,14.168000000000001,11.653436665302603,,,79801.0
8d8defc3973f,raw_grid_threshold1000,208,1244,success,,14.06,14.06,66.72368765716826,66.73036697627482,69120.0
8d8defc3973f,raw_grid_threshold1000,208,778,failed,integration error: model derivative became non-finite,14.168000000000001,4.767215043097406,,,47884.0
8d8defc3973f,raw_grid_threshold1000,208,312,failed,integration error: model derivative became non-finite,14.168000000000001,11.190997216105144,,,76896.0
3f708f789c25,raw_grid_threshold1000,209,4,failed,integration error: model derivative became non-finite,14.06,0.1584426278155413,,,19258.0
3f708f789c25,raw_grid_threshold1000,209,1088,failed,integration error: model derivative became non-finite,14.172,4.124959495063824,,,36979.0
3f708f789c25,raw_grid_threshold1000,209,622,failed,integration error: model derivative became non-finite,14.168000000000001,0.3503305314413394,,,19723.0
3f708f789c25,raw_grid_threshold1000,209,620,failed,integration error: model derivative became non-finite,14.168000000000001,0.6915397165154907,,,22482.0
3f708f789c25,raw_grid_threshold1000,209,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.3768195561332669,,,19263.0
3f708f789c25,raw_grid_threshold1000,209,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.22780705702889825,,,16255.0
3f708f789c25,raw_grid_threshold1000,209,1244,failed,integration error: model derivative became non-finite,14.06,0.1167160178998528,,,15798.0
3f708f789c25,raw_grid_threshold1000,209,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.11191821238480859,,,17991.0
3f708f789c25,raw_grid_threshold1000,209,312,failed,integration error: model derivative became non-finite,14.168000000000001,4.439124423752428,,,36743.0
5097acdd427d,raw_grid_threshold1000,210,4,failed,integration error: model derivative became non-finite,14.06,0.00826388699254112,,,25049.0
5097acdd427d,raw_grid_threshold1000,210,1088,failed,integration error: model derivative became non-finite,14.172,0.010833735650353239,,,24937.0
5097acdd427d,raw_grid_threshold1000,210,622,failed,integration error: model derivative became non-finite,14.168000000000001,0.01264753262149401,,,25030.0
5097acdd427d,raw_grid_threshold1000,210,620,failed,integration error: model derivative became non-finite,14.168000000000001,0.008944315761976665,,,25189.0
5097acdd427d,raw_grid_threshold1000,210,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.004829962707802159,,,24997.0
5097acdd427d,raw_grid_threshold1000,210,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.02190510970810451,,,17294.0
5097acdd427d,raw_grid_threshold1000,210,1244,failed,integration error: model derivative became non-finite,14.06,0.010583949375917168,,,24846.0
5097acdd427d,raw_grid_threshold1000,210,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.004905003578005711,,,25180.0
5097acdd427d,raw_grid_threshold1000,210,312,failed,integration error: model derivative became non-finite,14.168000000000001,0.07157604841411909,,,25793.0
fe3d1e02e2a8,raw_grid_threshold1000,211,4,failed,integration error: model derivative became non-finite,14.032,12.627627653110942,,,70741.0
fe3d1e02e2a8,raw_grid_threshold1000,211,1088,success,,14.144,14.144,64.89259917589091,64.71589789769311,58550.0
fe3d1e02e2a8,raw_grid_threshold1000,211,622,failed,integration error: model derivative became non-finite,14.14,6.478593698797082,,,45030.0
fe3d1e02e2a8,raw_grid_threshold1000,211,620,failed,integration error: model derivative became non-finite,14.14,5.700283595264649,,,39440.0
fe3d1e02e2a8,raw_grid_threshold1000,211,2,success,,14.14,14.14,44.83900902724066,47.10833472684953,81115.0
fe3d1e02e2a8,raw_grid_threshold1000,211,3,failed,integration error: model derivative became non-finite,14.14,13.493013084511466,,,59922.0
fe3d1e02e2a8,raw_grid_threshold1000,211,1244,failed,integration error: model derivative became non-finite,14.032,6.704670141180891,,,45706.0
fe3d1e02e2a8,raw_grid_threshold1000,211,778,failed,integration error: model derivative became non-finite,14.14,10.60922615670116,,,57416.0
fe3d1e02e2a8,raw_grid_threshold1000,211,312,success,,14.14,14.14,67.85370456498057,67.38570165099125,51340.0
cc35fc73f771,raw_grid_threshold1000,212,4,failed,integration error: model derivative became non-finite,14.032,3.994052981953556,,,34158.0
cc35fc73f771,raw_grid_threshold1000,212,1088,success,,14.144,14.144,51.885512795501754,52.708760018752436,78422.0
cc35fc73f771,raw_grid_threshold1000,212,622,success,,14.14,14.14,40.57874877260241,41.953225357458464,85483.0
cc35fc73f771,raw_grid_threshold1000,212,620,success,,14.14,14.14,45.84049214379935,46.93432714391557,81473.0
cc35fc73f771,raw_grid_threshold1000,212,2,success,,14.14,14.14,42.39172849309189,43.76783545058849,85295.0
cc35fc73f771,raw_grid_threshold1000,212,3,success,,14.14,14.14,52.94665068262425,52.973663173129665,59971.0
cc35fc73f771,raw_grid_threshold1000,212,1244,success,,14.032,14.032,44.41294358403587,45.467016111027,81543.0
cc35fc73f771,raw_grid_threshold1000,212,778,success,,14.14,14.14,43.4826592258243,44.622809342440824,83071.0
cc35fc73f771,raw_grid_threshold1000,212,312,failed,integration error: model derivative became non-finite,14.14,3.8084111429139145,,,29200.0
c919025d867d,raw_grid_threshold1000,213,4,failed,integration error: model derivative became non-finite,14.032,0.4988751411887596,,,28775.0
c919025d867d,raw_grid_threshold1000,213,1088,failed,integration error: model derivative became non-finite,14.144,0.15699517150816888,,,15912.0
c919025d867d,raw_grid_threshold1000,213,622,failed,integration error: model derivative became non-finite,14.14,0.0675683706099826,,,15691.0
c919025d867d,raw_grid_threshold1000,213,620,failed,integration error: model derivative became non-finite,14.14,0.07651267948967308,,,15715.0
c919025d867d,raw_grid_threshold1000,213,2,failed,integration error: model derivative became non-finite,14.14,0.05343621150218931,,,15732.0
c919025d867d,raw_grid_threshold1000,213,3,failed,integration error: model derivative became non-finite,14.14,0.05153558294644057,,,15662.0
c919025d867d,raw_grid_threshold1000,213,1244,failed,integration error: model derivative became non-finite,14.032,0.01439181817030967,,,15396.0
c919025d867d,raw_grid_threshold1000,213,778,success,,14.14,14.14,38.77793952836171,39.0080171021881,61948.0
c919025d867d,raw_grid_threshold1000,213,312,success,,14.14,14.14,39.07018799682153,39.1744233849054,61243.0
ed7cad37f455,raw_grid_threshold1000,214,4,success,,13.948,13.948,34.62297216758262,34.66706847067507,28569.0
ed7cad37f455,raw_grid_threshold1000,214,1088,success,,14.06,14.06,51.004748206336885,51.190521472540496,28974.0
ed7cad37f455,raw_grid_threshold1000,214,622,failed,integration error: model derivative became non-finite,14.056000000000001,12.220217122476136,,,47143.0
ed7cad37f455,raw_grid_threshold1000,214,620,success,,14.056000000000001,14.056000000000001,43.275757166984626,42.99925188087614,25015.0
ed7cad37f455,raw_grid_threshold1000,214,2,failed,integration error: model derivative became non-finite,14.056000000000001,5.505647401491388,,,25669.0
ed7cad37f455,raw_grid_threshold1000,214,3,success,,14.056000000000001,14.056000000000001,38.37219382098658,37.70457584724734,26958.0
ed7cad37f455,raw_grid_threshold1000,214,1244,success,,13.948,13.948,44.39987904443115,44.32141904977744,30860.0
ed7cad37f455,raw_grid_threshold1000,214,778,failed,integration error: model derivative became non-finite,14.056000000000001,8.198717354857338,,,31875.0
ed7cad37f455,raw_grid_threshold1000,214,312,failed,integration error: model derivative became non-finite,14.056000000000001,0.6349832684144678,,,66363.0
4d7bfefc7a7d,raw_grid_threshold1000,215,4,failed,integration error: model derivative became non-finite,13.948,9.190162851789793,,,59180.0
4d7bfefc7a7d,raw_grid_threshold1000,215,1088,failed,integration error: model derivative became non-finite,14.06,9.958132465822588,,,61629.0
4d7bfefc7a7d,raw_grid_threshold1000,215,622,failed,integration error: model derivative became non-finite,14.056000000000001,10.338382341903415,,,42986.0
4d7bfefc7a7d,raw_grid_threshold1000,215,620,failed,integration error: model derivative became non-finite,14.056000000000001,12.861106503533682,,,65941.0
4d7bfefc7a7d,raw_grid_threshold1000,215,2,failed,integration error: model derivative became non-finite,14.056000000000001,3.693764972265749,,,47959.0
4d7bfefc7a7d,raw_grid_threshold1000,215,3,failed,integration error: model derivative became non-finite,14.056000000000001,10.965902265253018,,,41427.0
4d7bfefc7a7d,raw_grid_threshold1000,215,1244,success,,13.948,13.948,42.70090832331744,42.65992240762536,30791.0
4d7bfefc7a7d,raw_grid_threshold1000,215,778,failed,integration error: model derivative became non-finite,14.056000000000001,3.9259766413550574,,,28563.0
