configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
55,2,success,,14.176,14.176,143.50507224537432,52956,3545,56.79286088875542,3545,69.54973398897407,69.49687921431722
55,3,success,,14.176,14.176,136.03182218037546,50750,3545,52.481438386330026,3545,59.795851872562835,59.691081873511564
55,4,success,,14.068,14.068,178.692337019369,65972,3518,24.964015269425275,3518,36.19783481045069,36.2080977171631
55,312,success,,14.176,14.176,154.37524486333132,57494,3545,33.949894994690865,3545,47.8073663194326,47.70694894221943
55,620,success,,14.176,14.176,190.9405656484887,69834,3545,25.51739831953892,3545,48.130605494939864,48.121522038803455
55,622,success,,14.176,14.176,187.72882260382175,69609,3545,31.54795209404595,3545,48.864386305876984,48.84133919949207
55,778,success,,14.176,14.176,141.52763689216226,52764,3545,57.338017684471026,3545,67.72042245598062,67.6683435517738
55,1088,success,,14.18,14.18,140.7731330683455,51809,3546,69.61655388036836,3546,83.32332567274834,83.2492101282435
55,1244,success,,14.068,14.068,135.17969251889735,50576,3518,102.67654617040583,3518,108.62806001136182,108.62433977420916
56,2,success,,14.176,14.176,135.20715297944844,51219,3545,78.63290214728079,3545,85.27353410310113,85.27438079531268
56,3,success,,14.176,14.176,131.2402303777635,49798,3545,65.85832667531145,3545,72.06626515242408,72.06336282247867
56,4,success,,14.068,14.068,179.5803103223443,67872,3518,28.710697900700985,3518,39.12859762819814,39.115301752289845
56,312,success,,14.176,14.176,157.49492017552257,61020,3545,35.721548151732584,3545,49.05942166021359,49.05650007424175
56,620,success,,14.176,14.176,167.07362348400056,62674,3545,29.347374679414727,3545,48.72806634265529,48.68349493543031
56,622,success,,14.176,14.176,188.811696248129,71582,3545,33.45546245659969,3545,49.28223767339259,49.21598709117766
56,778,success,,14.176,14.176,131.28140779957175,50738,3545,93.85818379220123,3545,99.46187288303204,99.43121022599604
56,1088,success,,14.18,14.18,125.0887580793351,47387,3546,115.22444383178332,3546,123.66647751636633,123.57041210687903
56,1244,failed,integration error: model derivative became non-finite,14.068,6.138036354710291,85.56227936781943,32572,0,,0,,
57,2,success,,14.176,14.176,92.27490139193833,35236,3545,151.69553458675287,3545,157.19474397535237,157.13935841714476
57,3,success,,14.176,14.176,101.91108854301274,38999,3545,127.69332348134289,3545,131.70601474060214,131.6200050933308
57,4,success,,14.068,14.068,105.7279131822288,40139,3518,140.32847378922278,3518,143.55171372817188,143.56613175470756
57,312,success,,14.176,14.176,133.8970974739641,51292,3545,98.9487215547821,3545,104.27244593796394,104.2120058596508
57,620,success,,14.176,14.176,102.13402557000518,38420,3545,147.56492723849973,3545,152.64189779965162,152.5920944844435
57,622,success,,14.176,14.176,131.12045462802052,49633,3545,113.03747355272407,3545,118.76983951526074,118.7100372155399
57,778,success,,14.176,14.176,88.38921838440001,33845,3545,154.40682884173313,3545,156.71720027524825,156.70414934144836
57,1088,success,,14.18,14.18,95.90351567976177,36351,3546,147.87401733289764,3546,154.8530202695494,154.84720686248053
57,1244,success,,14.068,14.068,77.48792734369636,29442,3518,170.67114758493543,3518,174.77712803153054,174.72386546968792
58,2,success,,14.156,14.156,160.09795094653964,50815,3540,48.21504356384617,3540,61.224121083216936,61.0970631931351
58,3,success,,14.156,14.156,145.3179026916623,46456,3540,75.0590867541852,3540,80.55259834017274,80.42348314180305
58,4,success,,14.048,14.048,178.37882070988417,64224,3513,30.67504481566976,3513,40.64519677281899,40.67069884449216
58,312,success,,14.156,14.156,183.9347842913121,58539,3540,41.169749279117205,3540,52.31810237442516,52.31911435767242
58,620,success,,14.156,14.156,201.4965703226626,63937,3540,29.020054599795028,3540,49.57353041275601,49.52698944248749
58,622,success,,14.156,14.156,170.3257909733802,54059,3540,43.83256858740489,3540,56.84826884018932,56.840087789617726
58,778,success,,14.156,14.156,125.63290899805725,45089,3540,52.525882612997016,3540,61.66799088429404,61.607448404064804
58,1088,success,,14.16,14.16,181.78485016711056,57416,3541,40.93388757322471,3541,62.081254534291176,62.08292536099269
58,1244,failed,integration error: model derivative became non-finite,14.048,8.944873005967404,157.43368338420987,49092,0,,0,,
59,2,success,,14.156,14.156,133.7060749474913,50281,3540,48.196942185862184,3540,61.08880448702182,60.95311935021761
59,3,failed,integration error: model derivative became non-finite,14.156,14.14252175516832,136.16503169201314,51375,0,,0,,
59,4,success,,14.048,14.048,169.5648526046425,63848,3513,33.99692352690533,3513,43.068664168229354,43.14243500295071
59,312,success,,14.156,14.156,147.46054198406637,55656,3540,55.799684761898284,3540,65.03756174005991,64.354780056619
59,620,success,,14.156,14.156,168.12846352346241,62775,3540,32.130145291530255,3540,51.5383980860375,51.52837456723358
59,622,success,,14.156,14.156,138.29685839265585,51884,3540,44.872970994461404,3540,57.694400129169274,57.63578774254613
59,778,success,,14.156,14.156,122.18862403929234,46278,3540,53.29205069743125,3540,62.062692499154565,61.93002169401184
59,1088,success,,14.16,14.16,146.93245380744338,55109,3541,48.79159271475937,3541,67.29417079823597,67.13774053753659
59,1244,failed,integration error: model derivative became non-finite,14.048,7.490036618589251,112.51119318045676,42718,0,,0,,
60,2,success,,14.156,14.156,121.80350693129003,46071,3540,87.94162470696422,3540,95.71144457691561,95.61536773735317
60,3,success,,14.156,14.156,118.39231810159981,44747,3540,93.56076383004915,3540,99.30054902769169,99.2405158826694
60,4,success,,14.048,14.048,120.22921389900148,45562,3513,97.2831270980257,3513,101.04448107395251,101.07681385399
60,312,success,,14.156,14.156,136.42558959126472,51793,3540,86.32128842732602,3540,93.47518447090789,93.39118310821779
60,620,success,,14.156,14.156,125.2010867036879,47057,3540,91.61884649807106,3540,98.93017357688565,98.96699974272319
60,622,success,,14.156,14.156,123.23333591781557,46559,3540,86.34199581373723,3540,95.1688791817472,95.17591219353879
60,778,success,,14.156,14.156,104.33622116781771,39532,3540,87.0045539227476,3540,93.13268450312745,93.00141092720644
60,1088,success,,14.16,14.16,134.58861593529582,50771,3541,81.7747281031865,3541,92.9119127024763,92.88438382044619
60,1244,failed,integration error: model derivative became non-finite,14.048,3.677575347904798,70.66925401985645,26685,0,,0,,
61,2,success,,14.096,14.096,87.22007457539439,34301,3525,50.55074291590169,3525,64.91502403056354,66.58174733135009
61,3,failed,integration error: model derivative became non-finite,14.096,3.1326884056089397,52.389854215085506,20642,0,,0,,
61,4,success,,13.988,13.988,95.19442675076425,37431,3498,23.823711977928244,3498,34.30845162881955,38.62905819140381
61,312,success,,14.096,14.096,87.418621648103,33851,3525,42.806008519865586,3525,53.647070735330935,54.07692081337215
61,620,success,,14.096,14.096,93.61097769252956,36400,3525,36.53292058888682,3525,54.950822080390495,57.451201840170675
61,622,success,,14.096,14.096,98.3644133452326,38463,3525,24.955877775038196,3525,43.75231757895904,47.870302675708906
61,778,success,,14.096,14.096,87.78217859379947,34041,3525,44.919254459053654,3525,56.05748808559023,56.93666879759525
61,1088,success,,14.1,14.1,83.84182146377861,32658,3526,35.99964643116747,3526,59.62730493115943,58.73798643338693
61,1244,success,,13.988,13.988,68.28645038232207,26311,3498,74.02798863054174,3498,83.99429723020783,81.00209620864028
62,2,success,,14.096,14.096,93.93977847881615,34401,3525,48.1692418780539,3525,63.01089692255442,64.64899032882182
62,3,failed,integration error: model derivative became non-finite,14.096,3.1235629752979217,61.54065763019025,22800,0,,0,,
62,4,success,,13.988,13.988,100.33895946852863,37778,3498,23.48789936007877,3498,34.934257499029634,39.12223974149699
62,312,success,,14.096,14.096,95.46859927661717,34950,3525,42.125908400955836,3525,54.82222555589865,55.12080716957131
62,620,success,,14.096,14.096,99.45886435359716,36266,3525,34.834548618858236,3525,53.357069480768324,56.60330232912013
62,622,success,,14.096,14.096,105.76039228215814,38583,3525,24.65422670943966,3525,43.82384216887252,47.6555306133418
62,778,success,,14.096,14.096,96.29978778585792,35394,3525,42.30080366910324,3525,55.214969981688064,56.94507684850025
62,1088,failed,integration error: model derivative became non-finite,14.1,13.267791584730979,127.39159556478262,46519,0,,0,,
62,1244,success,,13.988,13.988,73.94663463532925,27108,3498,72.08933553814528,3498,83.25543216531365,80.72254617708202
63,2,success,,14.096,14.096,122.12799063324928,38342,3525,35.10448451152721,3525,52.5406790406897,56.76531662884542
63,3,failed,integration error: model derivative became non-finite,14.096,3.6981500620290912,72.57485257089138,22730,0,,0,,
63,4,success,,13.988,13.988,126.35851554386318,39356,3498,22.65402081158886,3498,34.450677662403166,39.483253629123915
63,312,success,,14.096,14.096,129.953591985628,39493,3525,39.64160550913551,3525,50.2305757703735,55.008474884699964
63,620,success,,14.096,14.096,122.39447581768036,38085,3525,30.117180424235286,3525,49.684564014188,53.81534897370303
63,622,success,,14.096,14.096,127.3021283801645,39676,3525,23.477329298694798,3525,44.778666993497666,48.8462191662259
63,778,success,,14.096,14.096,111.45964501611888,35114,3525,33.279112835296836,3525,47.35404816092178,48.662228687238574
63,1088,success,,14.1,14.1,111.83000426180661,34757,3526,36.581843466080734,3526,57.60193169741887,57.266306997675755
63,1244,success,,13.988,13.988,128.26918002776802,40157,3498,65.65218619116504,3498,76.2244064267728,80.52870626432664
64,2,failed,integration error: model derivative became non-finite,14.168000000000001,4.734240846865008,142.23097897320986,34290,0,,0,,
64,3,failed,integration error: model derivative became non-finite,14.168000000000001,4.918282053482555,136.36195569299161,32964,0,,0,,
64,4,failed,integration error: model derivative became non-finite,14.06,14.058044499421433,344.55350076779723,76952,0,,0,,
64,312,failed,integration error: model derivative became non-finite,14.168000000000001,8.859693895350247,210.08428317308426,50683,0,,0,,
64,620,failed,integration error: model derivative became non-finite,14.168000000000001,11.444153069623304,260.98779860138893,61373,0,,0,,
64,622,failed,integration error: model derivative became non-finite,14.168000000000001,7.0172627666036576,192.83148426562548,43712,0,,0,,
64,778,failed,integration error: model derivative became non-finite,14.168000000000001,6.312659040640512,169.43991829641163,40772,0,,0,,
64,1088,failed,integration error: model derivative became non-finite,14.172,6.301457061654858,184.43686680309474,41047,0,,0,,
64,1244,failed,integration error: model derivative became non-finite,14.06,2.844297668071094,108.45013837702572,26193,0,,0,,
65,2,failed,integration error: model derivative became non-finite,14.168000000000001,3.9257326408314013,174.43969424813986,40014,0,,0,,
65,3,failed,integration error: model derivative became non-finite,14.168000000000001,4.361631476839266,173.91553205624223,40026,0,,0,,
65,4,failed,integration error: model derivative became non-finite,14.06,7.982019318356105,171.43758660927415,39145,0,,0,,
65,312,failed,integration error: model derivative became non-finite,14.168000000000001,7.808534644482418,235.54681381955743,54830,0,,0,,
65,620,failed,integration error: model derivative became non-finite,14.168000000000001,12.495833561251123,354.08601333014667,81330,0,,0,,
65,622,failed,integration error: model derivative became non-finite,14.168000000000001,6.150916969374565,212.60794842243195,48890,0,,0,,
65,778,failed,integration error: model derivative became non-finite,14.168000000000001,6.007123533462819,208.27497608028352,48386,0,,0,,
65,1088,failed,integration error: model derivative became non-finite,14.172,5.691568739039058,195.05700007639825,45006,0,,0,,
65,1244,failed,integration error: model derivative became non-finite,14.06,2.290315442074183,142.26491282507777,32652,0,,0,,
66,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.11787021140000761,62.578504333272576,13925,0,,0,,
66,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.18834629478085635,63.201879385858774,14131,0,,0,,
66,4,success,,14.06,14.06,129.57587468251586,28758,3516,139.42159894879634,3516,142.79419600531497,142.82451107720703
66,312,success,,14.168000000000001,14.168000000000001,144.20518662035465,32819,3543,135.05664729819816,3543,139.05120401023953,139.0817855034669
66,620,failed,integration error: model derivative became non-finite,14.168000000000001,0.1547248206064132,63.210785979405046,13954,0,,0,,
66,622,success,,14.168000000000001,14.168000000000001,133.69315505214036,29663,3543,141.0789442473975,3543,146.7545231050841,146.74345080919142
66,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.14026517564213545,61.35430749692023,13962,0,,0,,
66,1088,failed,integration error: model derivative became non-finite,14.172,0.2791055703466106,63.3995520863682,14109,0,,0,,
66,1244,failed,integration error: model derivative became non-finite,14.06,0.1712986420415078,62.78882627375424,14074,0,,0,,
67,2,success,,14.14,14.14,212.7479866128415,51176,3536,59.35397037527504,3536,70.8056898996112,70.71501463876191
67,3,success,,14.14,14.14,333.45388086512685,80301,3536,43.45647599949326,3536,53.35416677248279,53.14519340835764
67,4,success,,14.032,14.032,423.8101861998439,102535,3509,16.782816391205106,3509,31.719137683837417,31.752913831749332
67,312,success,,14.14,14.14,338.04174720309675,81673,3536,41.49200174297328,3536,53.34759609717504,53.24546884609525
67,620,success,,14.14,14.14,348.85018311813474,83358,3536,18.789419726174792,3536,44.32733887081784,44.29332983299227
67,622,success,,14.14,14.14,350.48583567887545,84888,3536,29.615289389270224,3536,46.19667584422423,46.14215227222011
67,778,success,,14.14,14.14,223.02774857357144,53945,3536,52.998313641206344,3536,62.53945170416366,62.429669379651514
67,1088,success,,14.144,14.144,216.02430145442486,52310,3537,57.118305502546825,3537,73.40996760344082,73.27436213543909
67,1244,success,,14.032,14.032,303.42522931471467,73495,3509,59.758499280460285,3509,68.60448495815064,68.58630853381476
68,2,success,,14.14,14.14,212.1954401601106,52425,3536,69.37047878123553,3536,79.02560107288664,78.8619521424125
68,3,success,,14.14,14.14,340.80639671720564,84097,3536,42.80574990321259,3536,52.438841007056205,52.41062552106741
68,4,success,,14.032,14.032,403.3393731433898,102746,3509,18.386625690529474,3509,32.38117087465059,32.37455962239696
68,312,success,,14.14,14.14,320.0076957680285,78716,3536,44.83298829317931,3536,56.35055780792243,56.252802111688034
68,620,success,,14.14,14.14,315.9140383116901,78348,3536,19.512366561454513,3536,44.553196008482686,44.555426994427826
68,622,success,,14.14,14.14,367.1979623064399,93416,3536,28.63094702911895,3536,46.581740929861205,46.61954240126037
68,778,success,,14.14,14.14,234.69104482233524,58074,3536,58.39000722562791,3536,66.33813318123269,66.27825415204485
68,1088,success,,14.144,14.144,203.29883513227105,51635,3537,64.43606078250248,3537,78.56475920638769,78.48109997356084
68,1244,success,,14.032,14.032,337.6967713665217,83265,3509,50.923102063140675,3509,61.75082308880511,61.804209317107876
69,2,success,,14.14,14.14,213.24500591307878,49634,3536,120.48301149262102,3536,124.81092724600984,124.79662866924238
69,3,success,,14.14,14.14,310.1211826298386,71385,3536,56.511617910641476,3536,63.477586215195544,63.461198756064185
69,4,success,,14.032,14.032,277.40311877429485,63062,3509,39.58402221371196,3509,47.46804800208014,47.44519706352918
69,312,success,,14.14,14.14,236.3356441296637,54929,3536,87.94463508279392,3536,93.61133598013919,93.45836815106342
69,620,success,,14.14,14.14,286.5420126244426,65754,3536,59.083277132424364,3536,71.13661208433025,70.95063037097654
69,622,success,,14.14,14.14,292.4558748565614,66527,3536,61.11174274164722,3536,71.30370879029434,71.25516217846825
69,778,success,,14.14,14.14,212.10726226493716,48782,3536,97.51208583354156,3536,104.67577658679554,104.20568283155916
69,1088,success,,14.144,14.144,202.62427423149347,46071,3537,120.45710690798546,3537,126.46307520181095,126.34422713154662
69,1244,success,,14.032,14.032,230.71515482105315,53127,3509,85.28422283402504,3509,94.75768096320398,94.60571054860394
70,2,success,,14.056000000000001,14.056000000000001,173.36059171147645,33485,3515,28.874207071153187,3515,46.79715377468893,46.41276546509217
70,3,success,,14.056000000000001,14.056000000000001,174.02694511972368,33118,3515,50.28042224594914,3515,59.63940671706801,57.42302762558113
70,4,success,,13.948,13.948,200.65588240977377,39457,3488,21.469639193409478,3488,34.712459153337946,37.42303689939045
70,312,failed,integration error: model derivative became non-finite,14.056000000000001,7.772016683346412,168.1383722703904,32308,0,,0,,
70,620,success,,14.056000000000001,14.056000000000001,181.62997494637966,35129,3515,44.19248459978195,3515,58.49288644939697,57.48285419583669
70,622,failed,integration error: model derivative became non-finite,14.056000000000001,5.436873810840733,141.47942616511136,27486,0,,0,,
70,778,success,,14.056000000000001,14.056000000000001,190.60607161186635,35061,3515,38.91758592924604,3515,54.39200563772224,53.57593287095045
70,1088,success,,14.06,14.06,188.05197764839977,36063,3516,35.577137959927775,3516,60.74680278256445,61.831040212373715
70,1244,failed,integration error: model derivative became non-finite,13.948,4.52146573703473,127.76706397440284,23888,0,,0,,
71,2,success,,14.056000000000001,14.056000000000001,176.6961923306808,33923,3515,29.766670958334686,3515,48.01264738420454,47.31123461368668
71,3,success,,14.056000000000001,14.056000000000001,177.41320271231234,33427,3515,50.032520864997785,3515,60.56678465743015,58.474397468636965
71,4,success,,13.948,13.948,200.25886727776378,38556,3488,21.748602838960014,3488,34.85835979919915,37.600721100543424
71,312,failed,integration error: model derivative became non-finite,14.056000000000001,5.868354618782439,147.70579364988953,29294,0,,0,,
71,620,success,,14.056000000000001,14.056000000000001,182.27335621975362,35000,3515,43.182898778749774,3515,58.17668535919149,56.82523909874071
71,622,failed,integration error: model derivative became non-finite,14.056000000000001,5.279911907693438,145.55530969798565,28067,0,,0,,
71,778,success,,14.056000000000001,14.056000000000001,190.17003196291625,34877,3515,39.586472309664536,3515,54.53585289117877,53.49824742737977
71,1088,success,,14.06,14.06,194.30425241589546,37198,3516,34.817179827136705,3516,59.538617194080174,60.3069827347181
71,1244,failed,integration error: model derivative became non-finite,13.948,4.5487143844765425,130.74128802213818,24400,0,,0,,
72,2,success,,14.056000000000001,14.056000000000001,135.59239917248487,32568,3515,34.79548423043509,3515,50.51487924490518,49.809913853281145
72,3,success,,14.056000000000001,14.056000000000001,145.71375120058656,35104,3515,38.11267102453668,3515,46.754521047327714,46.22743641443906
72,4,success,,13.948,13.948,174.45973508432508,42012,3488,16.394761794644065,3488,31.923199198053208,36.18987420708597
72,312,failed,integration error: model derivative became non-finite,14.056000000000001,6.832464903403041,137.9395145419985,33178,0,,0,,
72,620,success,,14.056000000000001,14.056000000000001,153.8735177014023,36692,3515,29.779116265221237,3515,50.55296955330099,50.91945524138342
72,622,failed,integration error: model derivative became non-finite,14.056000000000001,6.242215999773047,130.67255534045398,31420,0,,0,,
72,778,success,,14.056000000000001,14.056000000000001,139.96059958077967,33557,3515,38.19668819966805,3515,51.28568020193924,50.78769275198283
72,1088,failed,integration error: model derivative became non-finite,14.06,10.01888267328737,181.06655979156494,43555,0,,0,,
72,1244,failed,integration error: model derivative became non-finite,13.948,3.548133484061495,93.05261489003897,22435,0,,0,,
73,2,success,,14.192,14.192,33.92761247046292,33448,3549,68.75042008485643,3549,78.48042139697515,78.47779481350754
73,3,success,,14.192,14.192,31.682653760537505,31394,3549,56.39358404251601,3549,63.55671951366162,63.52870383800165
73,4,success,,14.084,14.084,24.229019228368998,23839,3522,14.741507430505749,3522,30.553984717603612,30.546274593633232
73,312,success,,14.192,14.192,29.34542234055698,29047,3549,42.30370299477644,3549,52.85980966118272,52.852862632601706
73,620,success,,14.192,14.192,25.46068306453526,24728,3549,16.126038653303684,3549,43.38116927945379,43.37759480590962
73,622,success,,14.192,14.192,33.1604951005429,32531,3549,62.59966831015079,3549,70.70379927201373,70.70290559631623
73,778,success,,14.192,14.192,30.530448539182544,30220,3549,49.29400526404716,3549,60.70571853891832,60.70683167441592
73,1088,success,,14.196,14.196,34.218520522117615,33348,3550,66.45653648321738,3550,80.18192439346349,80.18312079367891
73,1244,success,,14.084,14.084,31.876943146809936,31581,3522,56.40317994774824,3522,67.01568496176145,67.01445276045295
74,2,success,,14.192,14.192,41.95386265218258,33481,3549,69.30560717135995,3549,79.51484310758892,79.52019677561341
74,3,success,,14.192,14.192,36.7682833019644,31548,3549,56.61750719392692,3549,64.25258885172106,64.2537842673144
74,4,success,,14.084,14.084,29.34178949519992,23487,3522,14.400254120728325,3522,31.41165952690878,31.410772176676517
74,312,success,,14.192,14.192,34.95069655403495,28988,3549,41.89457716512371,3549,55.04221208910223,55.046580725953355
74,620,success,,14.192,14.192,30.66147300414741,23696,3549,15.75348264245976,3549,43.031169261983344,43.033273790558745
74,622,success,,14.192,14.192,40.83723748847842,32304,3549,63.08567325549208,3549,73.78817680140854,73.77661129040357
74,778,success,,14.192,14.192,32.23761606216431,30120,3549,49.0910808636906,3549,59.60746822096706,59.589736055826314
74,1088,success,,14.196,14.196,42.53524183295667,33195,3550,67.0912739472877,3550,81.25944616113844,81.24519612280665
74,1244,success,,14.084,14.084,33.144200056791306,31160,3522,56.61378906053214,3522,67.00714333798359,66.97854301720035
75,2,success,,14.192,14.192,33.779613856226206,32846,3549,80.38478378901421,3549,90.56889122601149,90.5450555568365
75,3,success,,14.192,14.192,31.596024818718433,30846,3549,63.68058868172439,3549,69.03073801123917,69.02075903270418
75,4,success,,14.084,14.084,23.95967683941126,22343,3522,11.701630129475351,3522,29.47668147601824,29.470726150474544
75,312,success,,14.192,14.192,28.29006570018828,27588,3549,38.15287346464519,3549,53.04345795928039,53.02017659753399
75,620,success,,14.192,14.192,24.125644138082862,23032,3549,12.663765691357908,3549,41.626744216380345,41.62555281589389
75,622,success,,14.192,14.192,33.902197152376175,32014,3549,73.27162048264475,3549,83.40063442491291,83.392701485227
75,778,success,,14.192,14.192,30.0283522605896,29320,3549,48.58232559044723,3549,58.84111763508093,58.83065262981744
75,1088,success,,14.196,14.196,35.1502973921597,32690,3550,78.62243703972652,3550,91.11683614020833,91.09641456824693
75,1244,success,,14.084,14.084,31.792850883677602,30930,3522,63.6110264263212,3522,73.23647057485198,73.22214017052967
76,2,success,,14.188,14.188,37.29202286712825,30767,3548,69.03653226205664,3548,78.90073173875854,78.86085287414977
76,3,success,,14.188,14.188,35.202914386987686,28208,3548,55.14178623130072,3548,63.26905889737523,63.25603627774912
76,4,success,,14.08,14.08,27.819742424413562,22964,3521,16.237689957027452,3521,31.52218350701351,31.511619198646827
76,312,success,,14.188,14.188,32.757771749049425,26425,3548,42.69720879951528,3548,53.75693076610453,53.74713477561525
76,620,success,,14.188,14.188,23.527503384277225,21419,3548,11.297462812360346,3548,41.413797374990885,41.4101916104245
76,622,success,,14.188,14.188,31.251611474901438,29684,3548,62.44258063658408,3548,72.2149681672115,72.20305845198803
76,778,success,,14.188,14.188,33.57139283232391,26785,3548,45.38795752654902,3548,57.8407500592891,57.81334589538325
76,1088,success,,14.192,14.192,31.93554413318634,30195,3549,64.03882895456961,3549,79.11009460955736,79.1012635596582
76,1244,success,,14.08,14.08,35.30329620838165,27883,3521,52.648146809481,3521,64.71945213837368,64.69087815414439
77,2,success,,14.188,14.188,31.661248648539186,30303,3548,69.41985049107309,3548,80.13035127203685,80.11713489355743
77,3,success,,14.188,14.188,30.019315356388688,28450,3548,55.43516788695241,3548,62.327226895363694,62.31098761426178
77,4,success,,14.08,14.08,23.29073025472462,22350,3521,16.117473287159186,3521,31.625175484086782,31.617814138726395
77,312,success,,14.188,14.188,27.832649800926447,26457,3548,42.57404368631011,3548,54.34670113236593,54.32193559772991
77,620,success,,14.188,14.188,23.01952421478927,21497,3548,11.175972716467127,3548,41.200987379436675,41.1903067476547
77,622,success,,14.188,14.188,31.06975426711142,29349,3548,62.884779361411546,3548,73.67831516128844,73.66134916027426
77,778,success,,14.188,14.188,27.874271169304848,26470,3548,45.24813869058101,3548,56.82210101998474,56.79385959162466
77,1088,success,,14.192,14.192,30.901389745995402,29667,3549,64.49019569133978,3549,78.76024040285536,78.73405753833863
77,1244,success,,14.08,14.08,29.73243109881878,28174,3521,52.901950982707845,3521,63.14097948801159,63.14896656052272
78,2,success,,14.188,14.188,37.669592121616006,30721,3548,73.85454577778097,3548,83.08170723089077,83.04394957747368
78,3,success,,14.188,14.188,30.132732320576906,28181,3548,60.70758977412396,3548,66.86750931903596,66.85597196310614
78,4,success,,14.08,14.08,26.84696019999683,21737,3521,16.22986174935882,3521,31.90930739986037,31.9102879041536
78,312,success,,14.188,14.188,28.57072133012116,25548,3548,43.58672886562036,3548,56.27028795511246,56.270625721123814
78,620,success,,14.188,14.188,25.265803469344974,20118,3548,10.923258716889162,3548,41.21057520144584,41.20648541063747
78,622,success,,14.188,14.188,36.43347986228764,29351,3548,68.30039974576819,3548,77.28897597604784,77.27852777153433
78,778,success,,14.188,14.188,27.100421426817775,26026,3548,46.671579639404044,3548,55.60281695366134,55.61446774981304
78,1088,success,,14.192,14.192,36.767482748255134,29733,3549,69.899121510094,3549,83.2225137736119,83.20051769421606
78,1244,success,,14.08,14.08,28.811023861169815,27335,3521,57.69134781035292,3521,68.02322814431736,67.96540564499793
79,2,success,,14.176,14.176,18.02089609578252,17543,3545,58.114755869906205,3545,69.59254931451967,69.48859274152434
79,3,success,,14.176,14.176,16.48341516777873,16071,3545,39.736437507913465,3545,49.671489559049085,49.452724614009824
79,4,success,,14.068,14.068,13.74617638066411,13399,3518,7.432113292805275,3518,27.903920133900492,27.887064014352287
79,312,success,,14.176,14.176,16.13538323715329,15615,3545,26.341129499404634,3545,42.82673303193213,42.83896290243861
79,620,success,,14.176,14.176,13.132042141631246,12493,3545,4.13020110098431,3545,40.10156186500223,40.07537679009273
79,622,success,,14.176,14.176,17.73682552948594,17096,3545,45.40545488335596,3545,58.73721316278049,58.800254684918656
79,778,success,,14.176,14.176,16.886787194758654,16344,3545,35.500499566824416,3545,48.36649910922294,48.32262896263599
79,1088,success,,14.18,14.18,17.059665467590094,16542,3546,38.04580633309599,3546,57.362464784448356,57.51072947977763
79,1244,success,,14.068,14.068,17.528817569836974,17033,3518,52.79598206262479,3518,64.60585107248656,64.56552576695707
80,2,success,,14.176,14.176,18.280438708141446,17795,3545,58.223557771732445,3545,69.41635965170882,69.39938924183444
80,3,success,,14.176,14.176,16.48141618259251,16053,3545,39.933205356095534,3545,50.357668798834425,50.22867238474881
80,4,success,,14.068,14.068,13.444423524662852,13029,3518,7.475008884628501,3518,28.168756345428694,28.134790178117825
80,312,success,,14.176,14.176,15.995777934789658,15506,3545,26.403039938713494,3545,42.86344934054179,42.84818320099608
80,620,success,,14.176,14.176,12.371795006096363,11848,3545,4.125624018882763,3545,40.09955982229313,40.07993349659148
80,622,success,,14.176,14.176,17.582284715026617,17095,3545,45.69876097494114,3545,58.52847196533765,58.53294786534706
80,778,success,,14.176,14.176,16.720001788809896,16236,3545,35.54069215731325,3545,49.28038636950103,49.072216890358476
80,1088,success,,14.18,14.18,16.790478363633156,16201,3546,38.30195176656028,3546,57.99812227921622,57.94457981904939
80,1244,success,,14.068,14.068,17.51175389625132,17000,3518,53.10528615048597,3518,64.61359073747133,64.42760235383386
81,2,success,,14.176,14.176,19.46701972000301,18005,3545,58.52080350079746,3545,68.2352996250508,68.0690350751965
81,3,success,,14.176,14.176,21.159575268626213,17517,3545,40.63830064426825,3545,50.24516719920643,50.21676932048814
81,4,success,,14.068,14.068,15.014830693602562,13133,3518,7.628493109831184,3518,28.077861748555254,28.04552254450158
81,312,success,,14.176,14.176,19.756149750202894,15801,3545,25.990436916861906,3545,43.931663781152,43.904265508677234
81,620,success,,14.176,14.176,13.33123273588717,12288,3545,3.948047112027555,3545,39.995077173192094,39.966485888905325
81,622,success,,14.176,14.176,18.802875481545925,17729,3545,46.8618991693786,3545,60.939360199015304,61.01222600217496
81,778,success,,14.176,14.176,21.5264200437814,17141,3545,34.410484202465646,3545,48.490491254324375,48.43385182500536
81,1088,success,,14.18,14.18,18.281884409487247,16739,3546,39.08574903880415,3546,60.69100048136947,60.500284648529885
81,1244,success,,14.068,14.068,22.34839143976569,17808,3518,55.08557347052443,3518,66.01932298128902,65.77927939265221
82,2,success,,14.184000000000001,14.184000000000001,124.3812765609473,38454,3547,50.299089156332464,3547,62.66276065524185,62.6430377421273
82,3,success,,14.184000000000001,14.184000000000001,124.53822206519544,38538,3547,49.42321923150679,3547,58.347623009499216,58.32732346620547
82,4,success,,14.076,14.076,140.765769129619,42894,3520,49.16363382274838,3520,55.97792054579547,55.96851350396226
