label,lead_s,skill,n_forecasts
persistence,0.552,-0.07969331096181366,112
persistence,0.556,-0.09341279619209342,112
persistence,0.56,-0.10185224895430899,112
persistence,0.5640000000000001,-0.11335480246010399,112
persistence,0.5680000000000001,-0.13474611524297755,112
persistence,0.5720000000000001,-0.16606984429209948,112
persistence,0.5760000000000001,-0.19758684539853405,112
persistence,0.58,-0.21259629741420993,112
persistence,0.584,-0.20154309870832943,112
persistence,0.588,-0.17124945293375685,112
persistence,0.592,-0.13587176906158682,112
persistence,0.596,-0.10762575074175207,112
persistence,0.6,-0.09412331757989113,112
persistence,0.604,-0.09530682768602018,112
persistence,0.608,-0.10140083455488123,112
persistence,0.612,-0.09817594785871965,112
persistence,0.616,-0.07624826763469593,112
persistence,0.62,-0.03659482245566518,112
persistence,0.624,0.009304894990293723,112
persistence,0.628,0.04668170117676014,112
persistence,0.632,0.06670362560425122,112
persistence,0.636,0.06793285256557063,112
persistence,0.64,0.05545206412595087,112
persistence,0.644,0.040268643902449705,112
persistence,0.648,0.031165919687063292,112
persistence,0.652,0.027451110524253464,112
persistence,0.656,0.020384622808428305,112
persistence,0.66,0.00034877436385757454,112
persistence,0.664,-0.035066274535368855,112
persistence,0.668,-0.0797076096863929,112
persistence,0.672,-0.12212210486066785,112
persistence,0.676,-0.14967145640123442,112
persistence,0.68,-0.15429346590596532,112
persistence,0.684,-0.1372053347093036,112
persistence,0.6880000000000001,-0.10818743374590681,112
persistence,0.6920000000000001,-0.08008487514738756,112
persistence,0.6960000000000001,-0.06210591263112784,112
persistence,0.7000000000000001,-0.05630536166725448,112
persistence,0.704,-0.05956755563243702,112
persistence,0.708,-0.06736219223201177,112
persistence,0.712,-0.07545719856842364,112
persistence,0.716,-0.07940429472323679,112
persistence,0.72,-0.07440464476886659,112
persistence,0.724,-0.05850873707505232,112
persistence,0.728,-0.036368776318063734,112
persistence,0.732,-0.017586083936811176,112
persistence,0.736,-0.01184910477658971,112
persistence,0.74,-0.025210231053601057,112
persistence,0.744,-0.05627851108071407,112
persistence,0.748,-0.09496505645216337,112
persistence,0.752,-0.12996404690331034,112
persistence,0.756,-0.15561428456817783,112
persistence,0.76,-0.16964525884320752,112
persistence,0.764,-0.16892120190668844,112
persistence,0.768,-0.14988003407677097,112
persistence,0.772,-0.11372264983385177,112
persistence,0.776,-0.06832811852323678,112
persistence,0.78,-0.023795904699686232,112
persistence,0.784,0.011278637564641352,112
persistence,0.788,0.031652492388369965,112
persistence,0.792,0.03743431166554281,112
persistence,0.796,0.03409323598298991,112
persistence,0.8,0.028913477524466203,112
persistence,0.804,0.027157817526521272,112
persistence,0.808,0.0293752327954472,112
persistence,0.812,0.030584773809182453,112
persistence,0.8160000000000001,0.02350685201211116,112
persistence,0.8200000000000001,0.0039479039028674666,112
persistence,0.8240000000000001,-0.02476094021204121,112
persistence,0.8280000000000001,-0.051026731724806235,112
persistence,0.8320000000000001,-0.062413424919844564,112
persistence,0.836,-0.05459670463525862,112
persistence,0.84,-0.031155162913730824,112
persistence,0.844,0.0005074167002899272,112
persistence,0.848,0.03176452377450284,112
persistence,0.852,0.05515336326454879,112
persistence,0.856,0.06565641629915865,112
persistence,0.86,0.060101196409298965,112
persistence,0.864,0.036295613684496804,112
persistence,0.868,-0.006891892262613238,112
persistence,0.872,-0.06712368073723896,112
persistence,0.876,-0.13444403053771087,112
persistence,0.88,-0.19179000503095736,112
persistence,0.884,-0.22293071639397743,112
persistence,0.888,-0.2213551492792078,112
persistence,0.892,-0.19389182760572518,112
persistence,0.896,-0.15433903903987756,112
persistence,0.9,-0.11413078088048478,112
persistence,0.904,-0.08015654363016174,112
persistence,0.908,-0.057348788083356105,112
persistence,0.912,-0.04978079722670164,112
persistence,0.916,-0.05821827258305203,112
persistence,0.92,-0.07802230359780989,112
persistence,0.924,-0.10023036275769723,112
persistence,0.928,-0.11488750864715563,112
persistence,0.932,-0.11462586753188166,112
persistence,0.936,-0.09621661731095152,112
persistence,0.9400000000000001,-0.06150080741044556,112
persistence,0.9440000000000001,-0.01862022757548868,112
persistence,0.9480000000000001,0.020459994070498547,112
persistence,0.9520000000000001,0.045594768743747544,112
persistence,0.9560000000000001,0.0526072308637625,112
persistence,0.96,0.04536811343875284,112
persistence,0.964,0.032170971921390644,112
persistence,0.968,0.01899638235261476,112
persistence,0.972,0.007454528135916264,112
persistence,0.976,-0.003579044641044354,112
persistence,0.98,-0.015927722177570717,112
persistence,0.984,-0.030713034312692254,112
persistence,0.988,-0.04760863748341892,112
persistence,0.992,-0.06471392532382277,112
persistence,0.996,-0.0798715731583464,112
persistence,1.0,-0.09298619854089471,112
persistence,1.004,-0.10600394544463698,112
persistence,1.008,-0.1198166291219939,112
persistence,1.012,-0.1318608158651735,112
persistence,1.016,-0.13705272627269965,112
persistence,1.02,-0.13069891111061338,112
persistence,1.024,-0.1104274209335859,112
persistence,1.028,-0.07755840893503962,112
persistence,1.032,-0.03972264038681868,112
persistence,1.036,-0.009078488821177828,112
persistence,1.04,0.006219539959679134,112
persistence,1.044,0.005069554938752588,112
persistence,1.048,-0.009309037529296443,112
persistence,1.052,-0.0314204444480832,112
persistence,1.056,-0.0553223113821398,112
persistence,1.06,-0.07646631217753429,112
persistence,1.064,-0.09218917701376633,112
persistence,1.068,-0.10126901769301337,112
persistence,1.072,-0.10430719654114942,112
persistence,1.076,-0.10440198306460977,112
persistence,1.08,-0.1067483684509484,112
persistence,1.084,-0.11712758950927536,112
persistence,1.088,-0.13866429985203646,112
persistence,1.092,-0.16787110589553053,112
persistence,1.096,-0.19433899746743688,112
persistence,1.1,-0.2077170976434589,112
persistence,1.104,-0.205202120439783,112
persistence,1.108,-0.19069894393984863,112
persistence,1.112,-0.17051345517123936,112
persistence,1.116,-0.1503809035895754,112
persistence,1.12,-0.1337764027652459,112
persistence,1.124,-0.12241519512755591,112
persistence,1.1280000000000001,-0.11718192785712356,112
persistence,1.1320000000000001,-0.11720808792252381,112
persistence,1.1360000000000001,-0.11841225249542983,112
persistence,1.1400000000000001,-0.11572617678641697,112
persistence,1.1440000000000001,-0.10909070458997064,112
persistence,1.1480000000000001,-0.10303786314977316,112
persistence,1.1520000000000001,-0.10083704196398553,112
persistence,1.156,-0.10208179210368568,112
persistence,1.16,-0.10405223094452107,112
persistence,1.164,-0.10448758795597256,112
persistence,1.168,-0.10288246125291867,112
persistence,1.172,-0.09976759294612553,112
persistence,1.176,-0.09657423642612867,112
persistence,1.18,-0.09714307320262246,112
persistence,1.184,-0.10797291950074167,112
persistence,1.188,-0.13345561277538237,112
persistence,1.192,-0.16966423251598237,112
persistence,1.196,-0.20536696624331377,112
persistence,1.2,-0.2278630991264892,112
persistence,1.204,-0.22877520477064792,112
persistence,1.208,-0.2099408450495727,112
persistence,1.212,-0.18284093500433451,112
persistence,1.216,-0.15846180208614846,112
persistence,1.22,-0.1400410242773481,112
persistence,1.224,-0.1255304151974471,112
persistence,1.228,-0.1140401832220241,112
persistence,1.232,-0.10919885533477194,112
persistence,1.236,-0.11541065333800903,112
persistence,1.24,-0.13161920780973094,112
persistence,1.244,-0.15141306115528233,112
persistence,1.248,-0.16927587721792892,112
persistence,1.252,-0.18397286376733046,112
persistence,1.256,-0.19670360981983237,112
persistence,1.26,-0.20810202916971693,112
persistence,1.264,-0.21643788569193828,112
persistence,1.268,-0.2185420660597223,112
persistence,1.272,-0.2130162727838446,112
persistence,1.276,-0.20252916130316223,112
persistence,1.28,-0.1939539748529959,112
persistence,1.284,-0.19459046877834096,112
persistence,1.288,-0.20372543708847624,112
persistence,1.292,-0.2107582747986605,112
persistence,1.296,-0.2071292976475699,112
persistence,1.3,-0.1918212120581521,112
persistence,1.304,-0.1646940739146922,112
persistence,1.308,-0.12445408189906852,112
persistence,1.312,-0.07233288372570318,112
persistence,1.316,-0.014718545173251742,112
persistence,1.32,0.03766758318890826,112
persistence,1.324,0.07250741328996975,112
persistence,1.328,0.0793613674478282,112
persistence,1.332,0.05474432622416771,112
persistence,1.336,0.006675841791673362,112
persistence,1.34,-0.04948638759865533,112
persistence,1.344,-0.10066243615479148,112
persistence,1.348,-0.13910443878955153,112
persistence,1.352,-0.16110425258083585,112
persistence,1.356,-0.16821851686459807,112
persistence,1.36,-0.16782423748054465,112
persistence,1.364,-0.16806319122665206,112
persistence,1.368,-0.17154002614592886,112
persistence,1.372,-0.17448540099207557,112
persistence,1.3760000000000001,-0.171674757536655,112
persistence,1.3800000000000001,-0.16090158938625143,112
persistence,1.3840000000000001,-0.14383252467475732,112
persistence,1.3880000000000001,-0.12516143966291637,112
persistence,1.3920000000000001,-0.11062174778658924,112
persistence,1.3960000000000001,-0.10317286116780752,112
persistence,1.4000000000000001,-0.10000512507982114,112
persistence,1.4040000000000001,-0.09433170319477302,112
persistence,1.408,-0.0816386602694914,112
persistence,1.412,-0.06371758564596489,112
persistence,1.416,-0.04745028305675858,112
persistence,1.42,-0.0418776534946667,112
persistence,1.424,-0.05504604305683458,112
persistence,1.428,-0.09040101216903731,112
persistence,1.432,-0.1446491390147517,112
persistence,1.436,-0.20882537181210303,112
persistence,1.44,-0.27080214338767655,112
persistence,1.444,-0.31860642348810275,112
persistence,1.448,-0.34368058724632816,112
persistence,1.452,-0.34120697365605507,112
persistence,1.456,-0.31059923594319605,112
persistence,1.46,-0.25907680101816066,112
persistence,1.464,-0.20199360619989157,112
persistence,1.468,-0.15511334937812996,112
persistence,1.472,-0.12525347644243343,112
persistence,1.476,-0.10849437079807567,112
persistence,1.48,-0.09637360657931082,112
persistence,1.484,-0.0835004821130094,112
persistence,1.488,-0.0703004491468026,112
persistence,1.492,-0.06034679556147376,112
persistence,1.496,-0.05645467384016276,112
persistence,1.5,-0.059131797976993625,112
persistence,1.504,-0.06810193102892202,112
persistence,1.508,-0.08427149618844379,112
persistence,1.512,-0.10934374764356163,112
persistence,1.516,-0.14356164875159205,112
persistence,1.52,-0.18301572405849642,112
persistence,1.524,-0.2172749490012403,112
persistence,1.528,-0.2309654320440414,112
persistence,1.532,-0.21409616536089296,112
persistence,1.536,-0.17184778653036198,112
persistence,1.54,-0.1185490350821555,112
persistence,1.544,-0.06771615399216677,112
persistence,1.548,-0.0305370556606157,112
persistence,1.552,-0.014124811357331908,112
persistence,1.556,-0.01732229746491796,112
persistence,1.56,-0.032699360092020534,112
persistence,1.564,-0.052064180427276306,112
persistence,1.568,-0.06916664457987652,112
persistence,1.572,-0.08003622848873354,112
persistence,1.576,-0.0830001951346872,112
persistence,1.58,-0.07971594703506273,112
persistence,1.584,-0.0757067050617245,112
persistence,1.588,-0.07734946363546814,112
persistence,1.592,-0.08745801441182223,112
persistence,1.596,-0.10386342425600399,112
persistence,1.6,-0.12067350927697543,112
persistence,1.604,-0.13113979507807189,112
persistence,1.608,-0.1319356601484312,112
persistence,1.612,-0.12552965462469481,112
persistence,1.616,-0.11738431145052446,112
persistence,1.62,-0.11182436540878203,112
persistence,1.624,-0.11086535275685987,112
persistence,1.6280000000000001,-0.11461470445893196,112
persistence,1.6320000000000001,-0.12055226480492062,112
persistence,1.6360000000000001,-0.1225300054621875,112
persistence,1.6400000000000001,-0.11416581477380275,112
persistence,1.6440000000000001,-0.09680285079680236,112
persistence,1.6480000000000001,-0.07956452577790493,112
persistence,1.6520000000000001,-0.07133076374529353,112
persistence,1.6560000000000001,-0.07551398952988723,112
persistence,1.6600000000000001,-0.0878858131450823,112
persistence,1.6640000000000001,-0.09936262367592949,112
persistence,1.668,-0.10181635967279172,112
persistence,1.672,-0.09102655122909181,112
persistence,1.676,-0.06844566246406233,112
persistence,1.68,-0.041720437018623456,112
persistence,1.684,-0.020608364855165918,112
persistence,1.688,-0.011830168299043884,112
persistence,1.692,-0.0169883128947621,112
persistence,1.696,-0.03260240883349563,112
persistence,1.7,-0.05279212878226494,112
persistence,1.704,-0.07297955526468689,112
persistence,1.708,-0.09131471412379684,112
persistence,1.712,-0.10732798036608535,112
persistence,1.716,-0.1187800075547616,112
persistence,1.72,-0.12040945310121459,112
persistence,1.724,-0.10839038735890796,112
persistence,1.728,-0.08518413536446931,112
persistence,1.732,-0.05678247798932586,112
persistence,1.736,-0.026679564841618285,112
persistence,1.74,0.006033185818406005,112
persistence,1.744,0.04309143375003696,112
persistence,1.748,0.08208554494197,112
persistence,1.752,0.11640774175096737,112
persistence,1.756,0.13970202755660086,112
persistence,1.76,0.1489436309222837,112
persistence,1.764,0.14522498812774076,112
persistence,1.768,0.1341821794260392,112
persistence,1.772,0.12344776622243686,112
persistence,1.776,0.11588628980378894,112
persistence,1.78,0.10702992054340596,112
persistence,1.784,0.09021421355183136,112
persistence,1.788,0.06379674856225001,112
persistence,1.792,0.033610488908870056,112
persistence,1.796,0.0075111872749926995,112
persistence,1.8,-0.010600480301777699,112
persistence,1.804,-0.021099659665926928,112
persistence,1.808,-0.02664560126019483,112
persistence,1.812,-0.03066040226475062,112
persistence,1.816,-0.03619829446873649,112
persistence,1.82,-0.04518766240499286,112
persistence,1.824,-0.05744054505114558,112
persistence,1.828,-0.06993506608623568,112
persistence,1.832,-0.07862524568159938,112
persistence,1.836,-0.08071519959557974,112
persistence,1.84,-0.07447762876377081,112
persistence,1.844,-0.05915773038254569,112
persistence,1.848,-0.03616651663261985,112
persistence,1.852,-0.009216389295071445,112
persistence,1.856,0.017459247778215788,112
persistence,1.86,0.04043128867914304,112
persistence,1.864,0.05701779594811679,112
persistence,1.868,0.0648564983179626,112
persistence,1.872,0.06189707851105757,112
persistence,1.8760000000000001,0.047894115412676776,112
persistence,1.8800000000000001,0.02693686359536785,112
persistence,1.8840000000000001,0.006711707396437087,112
persistence,1.8880000000000001,-0.006850422744271317,112
persistence,1.8920000000000001,-0.013034565171574376,112
persistence,1.8960000000000001,-0.013884337838710894,112
persistence,1.9000000000000001,-0.010391390734815717,112
persistence,1.9040000000000001,-0.0018038336773161753,112
persistence,1.9080000000000001,0.012552245498961051,112
persistence,1.9120000000000001,0.031431488443468505,112
persistence,1.9160000000000001,0.052204212982748736,112
persistence,1.92,0.07276333241769417,112
persistence,1.924,0.09221232445976775,112
persistence,1.928,0.11056566467314222,112
persistence,1.932,0.12746105633677424,112
persistence,1.936,0.14055189600329993,112
persistence,1.94,0.14643662131770616,112
persistence,1.944,0.14382410365999762,112
persistence,1.948,0.13397081050659976,112
persistence,1.952,0.11763883429327786,112
persistence,1.956,0.0942085542269272,112
persistence,1.96,0.06410316973861194,112
persistence,1.964,0.028383534433804206,112
persistence,1.968,-0.013174681213297897,112
persistence,1.972,-0.05986917725005653,112
persistence,1.976,-0.10685739594741459,112
persistence,1.98,-0.14694117215854102,112
persistence,1.984,-0.17462734597478485,112
persistence,1.988,-0.18466764391629056,112
persistence,1.992,-0.17007224593305934,112
persistence,1.996,-0.12992587863528243,112
persistence,2.0,-0.07528308110327497,112
havok r=3 deg=1,0.0,0.5793399328072284,108
havok r=3 deg=1,0.004,0.5235241793778116,108
havok r=3 deg=1,0.008,0.48132186077632816,108
havok r=3 deg=1,0.012,0.4561508476395379,108
havok r=3 deg=1,0.016,0.4403816814809664,108
havok r=3 deg=1,0.02,0.42366055416250853,108
havok r=3 deg=1,0.024,0.39918201049741436,108
havok r=3 deg=1,0.028,0.369585205141761,108
havok r=3 deg=1,0.032,0.3472443251631309,108
havok r=3 deg=1,0.036000000000000004,0.34476365602079523,108
havok r=3 deg=1,0.04,0.3649731783685643,108
havok r=3 deg=1,0.044,0.39907329764687527,108
havok r=3 deg=1,0.048,0.43325078280306656,108
havok r=3 deg=1,0.052000000000000005,0.4555535130885386,108
havok r=3 deg=1,0.056,0.4585990610368097,108
havok r=3 deg=1,0.06,0.4437183611050248,108
havok r=3 deg=1,0.064,0.4231991646912695,108
havok r=3 deg=1,0.068,0.41160340161838144,108
havok r=3 deg=1,0.07200000000000001,0.4146820804195263,108
havok r=3 deg=1,0.076,0.42753856953345803,108
havok r=3 deg=1,0.08,0.44039331194254133,108
havok r=3 deg=1,0.084,0.4457128574155519,108
havok r=3 deg=1,0.088,0.4399507104610109,108
havok r=3 deg=1,0.092,0.42074429329256424,108
havok r=3 deg=1,0.096,0.3870143945244249,108
havok r=3 deg=1,0.1,0.3421831624192685,108
havok r=3 deg=1,0.10400000000000001,0.2938491465635917,108
havok r=3 deg=1,0.108,0.25061190768525665,108
havok r=3 deg=1,0.112,0.22153297890412987,108
havok r=3 deg=1,0.116,0.21435153330817613,108
havok r=3 deg=1,0.12,0.23140121613885367,108
havok r=3 deg=1,0.124,0.2682151858770751,108
havok r=3 deg=1,0.128,0.3134454542547341,108
havok r=3 deg=1,0.132,0.35099641510866325,108
havok r=3 deg=1,0.136,0.36773596029933925,108
havok r=3 deg=1,0.14,0.3612772079287407,108
havok r=3 deg=1,0.14400000000000002,0.3401443559231625,108
havok r=3 deg=1,0.148,0.3177225868089842,108
havok r=3 deg=1,0.152,0.30475865272132346,108
havok r=3 deg=1,0.156,0.3042916278288846,108
havok r=3 deg=1,0.16,0.3122208555887713,108
havok r=3 deg=1,0.164,0.3223344647540968,108
havok r=3 deg=1,0.168,0.3307478694182677,108
havok r=3 deg=1,0.17200000000000001,0.33527984177918396,108
havok r=3 deg=1,0.176,0.3329851940717771,108
havok r=3 deg=1,0.18,0.32193441999508554,108
havok r=3 deg=1,0.184,0.30400760955486794,108
havok r=3 deg=1,0.188,0.28360851737522713,108
havok r=3 deg=1,0.192,0.265760208209396,108
havok r=3 deg=1,0.196,0.25528143709390655,108
havok r=3 deg=1,0.2,0.2544440955231275,108
havok r=3 deg=1,0.20400000000000001,0.259452687970382,108
havok r=3 deg=1,0.20800000000000002,0.2610466283947324,108
havok r=3 deg=1,0.212,0.2527721849448317,108
havok r=3 deg=1,0.216,0.2386161707662738,108
havok r=3 deg=1,0.22,0.22987309527176203,108
havok r=3 deg=1,0.224,0.23692901653760606,108
havok r=3 deg=1,0.228,0.2645112789998811,108
havok r=3 deg=1,0.232,0.3086069092744931,108
havok r=3 deg=1,0.23600000000000002,0.35445438760959164,108
havok r=3 deg=1,0.24,0.38375138292115085,108
havok r=3 deg=1,0.244,0.3889280415706703,108
havok r=3 deg=1,0.248,0.37299548783986647,108
havok r=3 deg=1,0.252,0.33757375377171506,108
havok r=3 deg=1,0.256,0.2806873188977888,108
havok r=3 deg=1,0.26,0.20665868814273947,108
havok r=3 deg=1,0.264,0.13275859882864605,108
havok r=3 deg=1,0.268,0.07882048866977039,108
havok r=3 deg=1,0.272,0.0536286304025818,108
havok r=3 deg=1,0.276,0.0540349581562841,108
havok r=3 deg=1,0.28,0.07106856479445374,108
havok r=3 deg=1,0.28400000000000003,0.09449834058349359,108
havok r=3 deg=1,0.28800000000000003,0.11500340659710886,108
havok r=3 deg=1,0.292,0.12713994002191034,108
havok r=3 deg=1,0.296,0.13149328194046878,108
havok r=3 deg=1,0.3,0.13201797670353543,108
havok r=3 deg=1,0.304,0.13242495145950298,108
havok r=3 deg=1,0.308,0.1344346725299352,108
havok r=3 deg=1,0.312,0.1367557003522542,108
havok r=3 deg=1,0.316,0.13648638495620669,108
havok r=3 deg=1,0.32,0.13282035858651428,108
havok r=3 deg=1,0.324,0.12797284110976445,108
havok r=3 deg=1,0.328,0.1246594852908462,108
havok r=3 deg=1,0.332,0.12379259249429805,108
havok r=3 deg=1,0.336,0.12380300109568404,108
havok r=3 deg=1,0.34,0.12126624673913299,108
havok r=3 deg=1,0.34400000000000003,0.11263295351045612,108
havok r=3 deg=1,0.34800000000000003,0.09800305644039645,108
havok r=3 deg=1,0.352,0.08326820931179182,108
havok r=3 deg=1,0.356,0.0736292227528942,108
havok r=3 deg=1,0.36,0.06801681836473146,108
havok r=3 deg=1,0.364,0.06243051226389902,108
havok r=3 deg=1,0.368,0.05630410967052607,108
havok r=3 deg=1,0.372,0.054507823615312104,108
havok r=3 deg=1,0.376,0.06303956719288462,108
havok r=3 deg=1,0.38,0.08357805488565018,108
havok r=3 deg=1,0.384,0.10916763447009208,108
havok r=3 deg=1,0.388,0.12476270159884936,108
havok r=3 deg=1,0.392,0.11713762585281316,108
havok r=3 deg=1,0.396,0.08602548766922652,108
havok r=3 deg=1,0.4,0.044839173526126444,108
havok r=3 deg=1,0.404,0.010751423874777562,108
havok r=3 deg=1,0.40800000000000003,-0.007412438065534313,108
havok r=3 deg=1,0.41200000000000003,-0.012547950509843614,108
havok r=3 deg=1,0.41600000000000004,-0.013913928138046032,108
havok r=3 deg=1,0.42,-0.020605209595571373,108
havok r=3 deg=1,0.424,-0.038053499641245124,108
havok r=3 deg=1,0.428,-0.06608646525408549,108
havok r=3 deg=1,0.432,-0.0979049049040696,108
havok r=3 deg=1,0.436,-0.12368805380747613,108
havok r=3 deg=1,0.44,-0.13681651787869673,108
havok r=3 deg=1,0.444,-0.13548521251342546,108
havok r=3 deg=1,0.448,-0.12055530433127823,108
havok r=3 deg=1,0.452,-0.09502763775381223,108
havok r=3 deg=1,0.456,-0.06526773795009314,108
havok r=3 deg=1,0.46,-0.03862677225051001,108
havok r=3 deg=1,0.464,-0.01851882352221208,108
havok r=3 deg=1,0.468,-0.004156668900900243,108
havok r=3 deg=1,0.47200000000000003,0.005763741171497271,108
havok r=3 deg=1,0.47600000000000003,0.009957348321636288,108
havok r=3 deg=1,0.48,0.005117057407293674,108
havok r=3 deg=1,0.484,-0.01046546888473182,108
havok r=3 deg=1,0.488,-0.034855352188454584,108
havok r=3 deg=1,0.492,-0.063030655902149,108
havok r=3 deg=1,0.496,-0.08863411554283288,108
havok r=3 deg=1,0.5,-0.10667313788109155,108
havok r=3 deg=1,0.504,-0.11550114463891954,108
havok r=3 deg=1,0.508,-0.1153056143541296,108
havok r=3 deg=1,0.512,-0.10589533325653688,108
havok r=3 deg=1,0.516,-0.08792204143411385,108
havok r=3 deg=1,0.52,-0.06534416847935957,108
havok r=3 deg=1,0.524,-0.044095626361596585,108
havok r=3 deg=1,0.528,-0.02872626614990968,108
havok r=3 deg=1,0.532,-0.021262442658141652,108
havok r=3 deg=1,0.536,-0.02169892218882785,108
havok r=3 deg=1,0.54,-0.0288637405666222,108
havok r=3 deg=1,0.544,-0.04122388057457818,108
havok r=3 deg=1,0.548,-0.056234358518779934,108
havok r=3 deg=1,0.552,-0.06834209068375262,108
havok r=3 deg=1,0.556,-0.06951307842886775,108
havok r=3 deg=1,0.56,-0.055231327228449006,108
havok r=3 deg=1,0.5640000000000001,-0.029819152392910823,108
havok r=3 deg=1,0.5680000000000001,-0.0036969902475077173,108
havok r=3 deg=1,0.5720000000000001,0.012441745874372852,108
havok r=3 deg=1,0.5760000000000001,0.010648550454647196,108
havok r=3 deg=1,0.58,-0.012014407182291013,108
havok r=3 deg=1,0.584,-0.05010608489919629,108
havok r=3 deg=1,0.588,-0.09098736299202835,108
havok r=3 deg=1,0.592,-0.12268923877541268,108
havok r=3 deg=1,0.596,-0.14006365136936566,108
havok r=3 deg=1,0.6,-0.14484233469863614,108
havok r=3 deg=1,0.604,-0.14057271023517046,108
havok r=3 deg=1,0.608,-0.1284910902155572,108
havok r=3 deg=1,0.612,-0.10914251031279561,108
havok r=3 deg=1,0.616,-0.08653028089020524,108
havok r=3 deg=1,0.62,-0.06964068282989988,108
havok r=3 deg=1,0.624,-0.06794547623819318,108
havok r=3 deg=1,0.628,-0.08442897629530993,108
havok r=3 deg=1,0.632,-0.11344452746828523,108
havok r=3 deg=1,0.636,-0.14424921830117607,108
havok r=3 deg=1,0.64,-0.16682409213578098,108
havok r=3 deg=1,0.644,-0.17503509411167603,108
havok r=3 deg=1,0.648,-0.1664922165126422,108
havok r=3 deg=1,0.652,-0.14215713540422154,108
havok r=3 deg=1,0.656,-0.10499049252195308,108
havok r=3 deg=1,0.66,-0.05829762149936304,108
havok r=3 deg=1,0.664,-0.008342117322412555,108
havok r=3 deg=1,0.668,0.03455483950826634,108
havok r=3 deg=1,0.672,0.06231136848552343,108
havok r=3 deg=1,0.676,0.07183704468528317,108
havok r=3 deg=1,0.68,0.06309842214173048,108
havok r=3 deg=1,0.684,0.039626486843402794,108
havok r=3 deg=1,0.6880000000000001,0.009074340208934648,108
havok r=3 deg=1,0.6920000000000001,-0.020270952808678425,108
havok r=3 deg=1,0.6960000000000001,-0.04399559441799807,108
havok r=3 deg=1,0.7000000000000001,-0.06258185492198229,108
havok r=3 deg=1,0.704,-0.07916638621418713,108
havok r=3 deg=1,0.708,-0.0962385499846111,108
havok r=3 deg=1,0.712,-0.11298288383814593,108
havok r=3 deg=1,0.716,-0.12516646910334706,108
havok r=3 deg=1,0.72,-0.1275002021421703,108
havok r=3 deg=1,0.724,-0.11660619384180024,108
havok r=3 deg=1,0.728,-0.09321766911891059,108
havok r=3 deg=1,0.732,-0.06233212777247828,108
havok r=3 deg=1,0.736,-0.03143720423199863,108
havok r=3 deg=1,0.74,-0.007659482975990872,108
havok r=3 deg=1,0.744,0.005679400196541139,108
havok r=3 deg=1,0.748,0.009733835241890247,108
havok r=3 deg=1,0.752,0.007116099207718074,108
havok r=3 deg=1,0.756,1.8197307266209335e-05,108
havok r=3 deg=1,0.76,-0.009923203155743816,108
havok r=3 deg=1,0.764,-0.02211611177113036,108
havok r=3 deg=1,0.768,-0.0373400816023033,108
havok r=3 deg=1,0.772,-0.05646469861748375,108
havok r=3 deg=1,0.776,-0.07842435055921715,108
havok r=3 deg=1,0.78,-0.10092797495838848,108
havok r=3 deg=1,0.784,-0.1238273078166041,108
havok r=3 deg=1,0.788,-0.14933488449476034,108
havok r=3 deg=1,0.792,-0.1785734480790666,108
havok r=3 deg=1,0.796,-0.20874292995591834,108
havok r=3 deg=1,0.8,-0.2332049641796741,108
havok r=3 deg=1,0.804,-0.24565461939358135,108
havok r=3 deg=1,0.808,-0.24612516183239774,108
havok r=3 deg=1,0.812,-0.24075341446303494,108
havok r=3 deg=1,0.8160000000000001,-0.23511006714924604,108
havok r=3 deg=1,0.8200000000000001,-0.23029102341156896,108
havok r=3 deg=1,0.8240000000000001,-0.22413703836838186,108
havok r=3 deg=1,0.8280000000000001,-0.21470731808987303,108
havok r=3 deg=1,0.8320000000000001,-0.2032800777620386,108
havok r=3 deg=1,0.836,-0.1934037537302732,108
havok r=3 deg=1,0.84,-0.1863335859027798,108
havok r=3 deg=1,0.844,-0.17864055674181256,108
havok r=3 deg=1,0.848,-0.16737825614079554,108
havok r=3 deg=1,0.852,-0.15712816766004536,108
havok r=3 deg=1,0.856,-0.15488704382081736,108
havok r=3 deg=1,0.86,-0.16218350165142179,108
havok r=3 deg=1,0.864,-0.17437322369838587,108
havok r=3 deg=1,0.868,-0.1836333633028302,108
havok r=3 deg=1,0.872,-0.184052576597199,108
havok r=3 deg=1,0.876,-0.17626021155510563,108
havok r=3 deg=1,0.88,-0.1672478570255567,108
havok r=3 deg=1,0.884,-0.1652532675371512,108
havok r=3 deg=1,0.888,-0.1754315257450363,108
havok r=3 deg=1,0.892,-0.19740415646871456,108
havok r=3 deg=1,0.896,-0.22389935824376062,108
havok r=3 deg=1,0.9,-0.24568822607429353,108
havok r=3 deg=1,0.904,-0.2582458325254695,108
havok r=3 deg=1,0.908,-0.26038321529590336,108
havok r=3 deg=1,0.912,-0.2519423484987789,108
havok r=3 deg=1,0.916,-0.23663897697465539,108
havok r=3 deg=1,0.92,-0.22179040341993514,108
havok r=3 deg=1,0.924,-0.2109607540112513,108
havok r=3 deg=1,0.928,-0.2015719950004107,108
havok r=3 deg=1,0.932,-0.1893309827415707,108
havok r=3 deg=1,0.936,-0.1725416277546237,108
havok r=3 deg=1,0.9400000000000001,-0.15284783757273585,108
havok r=3 deg=1,0.9440000000000001,-0.13195135960142326,108
havok r=3 deg=1,0.9480000000000001,-0.10921449859127648,108
havok r=3 deg=1,0.9520000000000001,-0.08409437973469441,108
