held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.536,-0.16014836349514797,-0.0832813850306679,234
fixation,0.54,-0.15231683460469403,-0.06840940735666953,234
fixation,0.544,-0.13408336329659878,-0.05368328339275376,234
fixation,0.548,-0.11150723206131581,-0.04373257873512913,234
fixation,0.552,-0.09136660790869586,-0.04113446962910504,234
fixation,0.556,-0.07919392608300108,-0.0459508134879552,234
fixation,0.56,-0.0785539266077542,-0.05624032219914997,234
fixation,0.5640000000000001,-0.0898954805766146,-0.06939298313557257,234
fixation,0.5680000000000001,-0.1102466302917631,-0.08316879904916875,234
fixation,0.5720000000000001,-0.1345012754295601,-0.09531604049703583,234
fixation,0.5760000000000001,-0.1573251361570678,-0.10311531875273426,234
fixation,0.58,-0.17521141409416757,-0.10439930060847033,234
fixation,0.584,-0.18809769477865276,-0.09923845051285393,234
fixation,0.588,-0.1982519654573331,-0.09007909015879839,234
fixation,0.592,-0.20658683704018171,-0.08007295613718576,234
fixation,0.596,-0.21123247104787848,-0.07161631424273254,234
fixation,0.6,-0.21064446911833493,-0.06607095310690908,234
fixation,0.604,-0.20661525945691475,-0.0643244063169812,234
fixation,0.608,-0.2033681306981511,-0.06763366204550553,234
fixation,0.612,-0.20470123922173555,-0.07760722127755057,234
fixation,0.616,-0.21144213081505503,-0.09468509717342748,234
fixation,0.62,-0.2208977783161634,-0.11669816601900748,234
fixation,0.624,-0.22893465471977287,-0.13927914458474872,234
fixation,0.628,-0.23243319664652776,-0.1573232798604311,234
fixation,0.632,-0.2306601025585747,-0.1664336610172522,234
fixation,0.636,-0.2255323390003499,-0.16458590002025839,234
fixation,0.64,-0.21960373233744804,-0.1527664939660872,234
fixation,0.644,-0.21287880919825028,-0.13379912862508608,234
fixation,0.648,-0.20293907460193678,-0.11206961651254604,234
fixation,0.652,-0.1894289989057626,-0.09449899099613265,234
fixation,0.656,-0.17696631402315993,-0.08863246867497196,234
fixation,0.66,-0.17217118172363496,-0.09759612978986752,234
fixation,0.664,-0.17877218875193907,-0.11682184278026642,234
fixation,0.668,-0.19559997452431152,-0.13670417055223427,234
fixation,0.672,-0.2180030826250934,-0.14970868783465296,234
