configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations
149,778,success,,14.188,14.188,14.05457334779203,21165
149,1088,success,,14.192,14.192,15.629057755693793,22627
149,1244,success,,14.08,14.08,14.68069513887167,22079
150,2,success,,14.188,14.188,14.12342431396246,21833
150,3,success,,14.188,14.188,13.632697345688939,21089
150,4,success,,14.08,14.08,6.011224888265133,9047
150,312,success,,14.188,14.188,12.703776575624943,19699
150,620,success,,14.188,14.188,12.789253503084183,19775
150,622,success,,14.188,14.188,14.162303559482098,21795
150,778,success,,14.188,14.188,12.757074005901814,19848
150,1088,success,,14.192,14.192,14.544444777071476,21965
150,1244,success,,14.08,14.08,13.655791699886322,21189
151,2,success,,14.176,14.176,7.4531998839229345,11312
151,3,success,,14.176,14.176,7.032369039952755,10676
151,4,success,,14.068,14.068,6.250250780954957,9379
151,312,success,,14.176,14.176,7.144888365641236,10834
151,620,success,,14.176,14.176,6.249584335833788,9444
151,622,success,,14.176,14.176,7.264488169923425,10985
151,778,success,,14.176,14.176,7.129119951277971,10812
151,1088,success,,14.18,14.18,7.0490141697227955,10599
151,1244,success,,14.068,14.068,7.442144475877285,11282
152,2,success,,14.176,14.176,7.847118837758899,11676
152,3,success,,14.176,14.176,7.27778834477067,10841
152,4,success,,14.068,14.068,6.079401388764381,8948
152,312,success,,14.176,14.176,7.182895688340068,10768
152,620,success,,14.176,14.176,6.751447521150112,10037
152,622,success,,14.176,14.176,7.419003056362271,11049
152,778,success,,14.176,14.176,7.564760580658913,11325
152,1088,success,,14.18,14.18,7.363063912838697,10918
152,1244,success,,14.068,14.068,7.6865458730608225,11512
153,2,success,,14.176,14.176,8.503399923443794,12055
153,3,success,,14.176,14.176,8.247086592018604,11877
153,4,success,,14.068,14.068,7.256304197013378,10406
153,312,success,,14.176,14.176,8.221850140020251,11831
153,620,success,,14.176,14.176,7.216768231242895,10216
153,622,success,,14.176,14.176,8.214257663115859,11769
153,778,success,,14.176,14.176,8.348716415464878,12036
153,1088,success,,14.18,14.18,8.249774666503072,11757
153,1244,success,,14.068,14.068,8.180718164891005,11754
154,2,failed,integration error: model derivative became non-finite,14.184000000000001,7.897845257588391,87.05467725545168,60147
154,3,failed,integration error: model derivative became non-finite,14.184000000000001,11.32460889436686,100.46476548165083,69306
154,4,failed,integration error: model derivative became non-finite,14.076,2.2108694263544226,68.46913546137512,47226
154,312,failed,integration error: model derivative became non-finite,14.184000000000001,8.665629984012348,87.67162557132542,60408
154,620,success,,14.184000000000001,14.184000000000001,80.08316331729293,55634
154,622,failed,integration error: model derivative became non-finite,14.184000000000001,2.447906751690885,68.30112624168396,47288
154,778,success,,14.184000000000001,14.184000000000001,75.71131318621337,52280
154,1088,success,,14.188,14.188,65.37218164093792,45224
154,1244,failed,integration error: model derivative became non-finite,14.076,5.85823084453685,76.04495167918503,52598
155,2,failed,integration error: model derivative became non-finite,14.184000000000001,7.251420293306668,71.61261557973921,47386
155,3,failed,integration error: model derivative became non-finite,14.184000000000001,9.646616270693109,70.60687435977161,46961
155,4,failed,integration error: model derivative became non-finite,14.076,1.0790255565197364,46.92780862748623,31081
155,312,failed,integration error: model derivative became non-finite,14.184000000000001,7.9772075885787945,73.02123120613396,48702
155,620,success,,14.184000000000001,14.184000000000001,75.71945927292109,50893
155,622,failed,integration error: model derivative became non-finite,14.184000000000001,0.9655428138167986,44.276593782007694,30241
155,778,failed,integration error: model derivative became non-finite,14.184000000000001,3.74140582287217,54.052029360085726,36016
155,1088,failed,integration error: model derivative became non-finite,14.188,13.580114631160212,151.3807940799743,102804
155,1244,failed,integration error: model derivative became non-finite,14.076,8.620275846277824,82.21689244359732,54330
156,2,failed,integration error: model derivative became non-finite,14.184000000000001,4.579441868810358,40.57148674689233,27861
156,3,failed,integration error: model derivative became non-finite,14.184000000000001,4.625579820958801,44.62105260416865,30576
156,4,failed,integration error: model derivative became non-finite,14.076,1.723504069898993,29.187583968043327,19708
156,312,failed,integration error: model derivative became non-finite,14.184000000000001,4.570050695397512,41.12422410026193,28138
156,620,failed,integration error: model derivative became non-finite,14.184000000000001,4.038181330542702,39.25873960182071,26990
156,622,failed,integration error: model derivative became non-finite,14.184000000000001,1.020406864937129,25.729276053607464,17696
156,778,failed,integration error: model derivative became non-finite,14.184000000000001,3.35489010606835,35.569872641935945,24285
156,1088,failed,integration error: model derivative became non-finite,14.188,2.9672760360632053,33.40165500342846,22864
156,1244,failed,integration error: model derivative became non-finite,14.076,6.359403016590432,48.397947899997234,33046
157,2,success,,14.172,14.172,37.70451897010207,25398
157,3,success,,14.172,14.172,37.511990835890174,25201
157,4,success,,14.064,14.064,47.8106803316623,31331
157,312,success,,14.172,14.172,39.76468506269157,26423
157,620,success,,14.172,14.172,42.86852437630296,29028
157,622,success,,14.172,14.172,38.02024383470416,25295
157,778,success,,14.172,14.172,48.55374958179891,32322
157,1088,success,,14.176,14.176,40.546751549467444,27232
157,1244,success,,14.064,14.064,47.61392021551728,31702
158,2,success,,14.172,14.172,47.71663350984454,32041
158,3,success,,14.172,14.172,43.70148245058954,29393
158,4,success,,14.064,14.064,54.82039963081479,36895
158,312,success,,14.172,14.172,48.6528045758605,33308
158,620,success,,14.172,14.172,54.729858649894595,36624
158,622,success,,14.172,14.172,47.76763433031738,32061
158,778,success,,14.172,14.172,57.38978213444352,38815
158,1088,success,,14.176,14.176,49.80460096336901,33539
158,1244,success,,14.064,14.064,46.71447977796197,31508
159,2,success,,14.172,14.172,70.86977772042155,42816
159,3,success,,14.172,14.172,72.05629993416369,42872
159,4,success,,14.064,14.064,72.86067680548877,43774
159,312,success,,14.172,14.172,69.62280840985477,42025
159,620,success,,14.172,14.172,73.77731061913073,44334
159,622,success,,14.172,14.172,71.93720333464444,43129
159,778,success,,14.172,14.172,71.0873904414475,43852
159,1088,success,,14.176,14.176,71.15013653226197,42477
159,1244,success,,14.064,14.064,69.76966676022857,42557
160,2,success,,14.136000000000001,14.136000000000001,39.510944152250886,26511
160,3,success,,14.136000000000001,14.136000000000001,33.28774127922952,22293
160,4,success,,14.028,14.028,42.496889274567366,28378
160,312,failed,integration error: model derivative became non-finite,14.136000000000001,7.610206442132715,38.878302892670035,24583
160,620,success,,14.136000000000001,14.136000000000001,43.09709774889052,29014
160,622,success,,14.136000000000001,14.136000000000001,41.083869429305196,27572
160,778,failed,integration error: model derivative became non-finite,14.136000000000001,11.29558488861358,51.9661015663296,32663
160,1088,success,,14.14,14.14,38.82248996384442,25947
160,1244,failed,integration error: model derivative became non-finite,14.028,1.4842465504882039,23.029589934274554,15541
161,2,success,,14.136000000000001,14.136000000000001,37.34535681270063,24488
161,3,failed,integration error: model derivative became non-finite,14.136000000000001,9.394917948268247,49.13267814181745,30528
161,4,success,,14.028,14.028,45.16905268095434,27766
161,312,failed,integration error: model derivative became non-finite,14.136000000000001,10.898271964325122,45.21724489144981,27988
161,620,success,,14.136000000000001,14.136000000000001,41.42494790442288,27723
161,622,success,,14.136000000000001,14.136000000000001,38.06965501792729,25646
161,778,failed,integration error: model derivative became non-finite,14.136000000000001,9.79615750082564,48.47931115888059,30058
161,1088,failed,integration error: model derivative became non-finite,14.14,11.196528508479226,54.28988131135702,34820
161,1244,failed,integration error: model derivative became non-finite,14.028,1.4885120303987895,25.121815713122487,15710
162,2,success,,14.136000000000001,14.136000000000001,44.23534649796784,29471
162,3,success,,14.136000000000001,14.136000000000001,40.94859912060201,27402
162,4,success,,14.028,14.028,48.12160798534751,31999
162,312,success,,14.136000000000001,14.136000000000001,33.542682480067015,22826
162,620,success,,14.136000000000001,14.136000000000001,47.037945033982396,31593
162,622,success,,14.136000000000001,14.136000000000001,42.911379834637046,28703
162,778,success,,14.136000000000001,14.136000000000001,39.72760960459709,27021
162,1088,success,,14.14,14.14,42.10630835406482,28008
162,1244,failed,integration error: model derivative became non-finite,14.028,1.729619740082068,23.805947061628103,16198
163,2,success,,14.176,14.176,119.77940582111478,45937
163,3,success,,14.176,14.176,117.78637398779392,45189
163,4,success,,14.068,14.068,225.1790610756725,86540
163,312,success,,14.176,14.176,121.73718281462789,46569
163,620,success,,14.176,14.176,162.09076068736613,62359
163,622,success,,14.176,14.176,144.8261337261647,55668
163,778,success,,14.176,14.176,173.64531458728015,66505
163,1088,success,,14.18,14.18,126.16229222156107,48356
163,1244,success,,14.068,14.068,113.96125664934516,43753
164,2,success,,14.176,14.176,154.12701063789427,52690
164,3,success,,14.176,14.176,154.25094193406403,53311
164,4,success,,14.068,14.068,282.2002034354955,99244
164,312,success,,14.176,14.176,162.67871228791773,56667
164,620,success,,14.176,14.176,204.9325777180493,69832
164,622,success,,14.176,14.176,169.22878465987742,57492
164,778,success,,14.176,14.176,183.3612332455814,63707
164,1088,success,,14.18,14.18,163.00038106180727,55249
164,1244,success,,14.068,14.068,137.0547485705465,48375
165,2,success,,14.176,14.176,220.00472199171782,82618
165,3,success,,14.176,14.176,278.78314391337335,102174
165,4,success,,14.068,14.068,288.9415427874774,107102
165,312,success,,14.176,14.176,284.3985951002687,106150
165,620,failed,integration error: model derivative became non-finite,14.176,1.0510268969469452,48.31015956029296,18304
165,622,failed,integration error: model derivative became non-finite,14.176,0.49548661185267473,41.28124916926026,15456
165,778,success,,14.176,14.176,209.21955212019384,78409
165,1088,success,,14.18,14.18,278.93652476742864,103440
165,1244,failed,integration error: model derivative became non-finite,14.068,3.6572544464235563,76.65918503887951,28754
166,2,failed,integration error: model derivative became non-finite,14.156,13.333243311712058,123.55136554129422,47243
166,3,failed,integration error: model derivative became non-finite,14.156,7.715846069254486,81.32419984042645,31294
166,4,success,,14.048,14.048,150.74269658327103,57554
166,312,success,,14.156,14.156,126.88027754053473,48315
166,620,success,,14.156,14.156,166.05752142891288,64092
166,622,success,,14.156,14.156,134.60094769112766,51557
166,778,failed,integration error: model derivative became non-finite,14.156,9.083424160137817,90.44892479293048,34939
166,1088,failed,integration error: model derivative became non-finite,14.16,8.71170873287999,91.15393384732306,34719
166,1244,success,,14.048,14.048,113.49694832973182,43832
167,2,failed,integration error: model derivative became non-finite,14.156,7.616602706284838,123.54424830153584,40744
167,3,success,,14.156,14.156,129.54966257233173,42360
167,4,success,,14.048,14.048,164.33878037892282,53735
167,312,failed,integration error: model derivative became non-finite,14.156,12.28828495133249,176.5886441366747,58901
167,620,failed,integration error: model derivative became non-finite,14.156,13.672295804523301,212.56881599221379,72300
167,622,failed,integration error: model derivative became non-finite,14.156,7.818372169963139,131.7374340686947,43662
167,778,failed,integration error: model derivative became non-finite,14.156,6.685858073923928,117.57598764821887,38289
167,1088,success,,14.16,14.16,150.4398593660444,49557
167,1244,failed,integration error: model derivative became non-finite,14.048,6.6422669381018205,114.28563649952412,37522
168,2,success,,14.156,14.156,94.054916607216,32008
168,3,success,,14.156,14.156,95.40564167499542,32426
168,4,success,,14.048,14.048,96.00941353477538,32565
168,312,success,,14.156,14.156,101.59121461957693,34648
168,620,success,,14.156,14.156,95.52715152688324,32542
168,622,success,,14.156,14.156,95.37639344111085,32478
168,778,failed,integration error: model derivative became non-finite,14.156,0.22071577229231495,62.32395130954683,21353
168,1088,success,,14.16,14.16,97.40820868499577,33115
168,1244,success,,14.048,14.048,91.11617069505155,30982
169,2,success,,14.096,14.096,72.2664661128074,27043
169,3,success,,14.096,14.096,83.72662171907723,31450
169,4,success,,13.988,13.988,85.39348310045898,31781
169,312,success,,14.096,14.096,69.24028811231256,25644
169,620,success,,14.096,14.096,75.07813830673695,27988
169,622,success,,14.096,14.096,88.0806504804641,32613
169,778,success,,14.096,14.096,71.15387960150838,26716
169,1088,success,,14.1,14.1,84.46679241210222,31338
169,1244,success,,13.988,13.988,64.04286379367113,23999
170,2,success,,14.096,14.096,71.13862932287157,26024
170,3,success,,14.096,14.096,87.1264467369765,31474
170,4,success,,13.988,13.988,86.10448086634278,31629
170,312,success,,14.096,14.096,69.64290482364595,25854
170,620,success,,14.096,14.096,74.71743021532893,27298
170,622,success,,14.096,14.096,84.8266785480082,31444
170,778,success,,14.096,14.096,71.7687051128596,26192
170,1088,success,,14.1,14.1,84.22612083144486,31016
170,1244,success,,13.988,13.988,69.24951389431953,23624
171,2,success,,14.096,14.096,104.60958941839635,33886
171,3,failed,integration error: model derivative became non-finite,14.096,3.001686438827557,61.9406307535246,20415
171,4,success,,13.988,13.988,118.44632319454104,38610
171,312,success,,14.096,14.096,83.12807978317142,31601
171,620,success,,14.096,14.096,108.11543113458902,35542
171,622,success,,14.096,14.096,115.91319262981415,37908
171,778,success,,14.096,14.096,100.02040842082351,34325
171,1088,failed,integration error: model derivative became non-finite,14.1,5.173800563503605,78.45644262153655,26056
171,1244,success,,13.988,13.988,79.0810036091134,26451
172,2,success,,14.168000000000001,14.168000000000001,261.78344063833356,61444
172,3,success,,14.168000000000001,14.168000000000001,228.91584251262248,53933
172,4,success,,14.06,14.06,317.37629098817706,74224
172,312,success,,14.168000000000001,14.168000000000001,248.46551076695323,56860
172,620,success,,14.168000000000001,14.168000000000001,361.9962390884757,85194
172,622,success,,14.168000000000001,14.168000000000001,275.5186275281012,64765
172,778,success,,14.168000000000001,14.168000000000001,248.50676873885095,58669
172,1088,success,,14.172,14.172,263.4833683092147,61991
172,1244,success,,14.06,14.06,288.7295923028141,67937
173,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.7614939329343997,74.14185935817659,17469
173,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.8050081030776811,112.6299421582371,26912
173,4,failed,integration error: model derivative became non-finite,14.06,0.868878344050468,71.89184294268489,16920
173,312,failed,integration error: model derivative became non-finite,14.168000000000001,4.091645392812888,177.66246609576046,42239
173,620,failed,integration error: model derivative became non-finite,14.168000000000001,1.7682961986265668,137.20085260644555,32673
173,622,failed,integration error: model derivative became non-finite,14.168000000000001,1.1327405320431727,78.83956377021968,18625
173,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.13942145240930018,58.92815395630896,14015
173,1088,failed,integration error: model derivative became non-finite,14.172,1.5496731292962131,86.64795245602727,20688
173,1244,failed,integration error: model derivative became non-finite,14.06,1.0165057606154808,73.02497164718807,17381
174,2,failed,integration error: model derivative became non-finite,14.168000000000001,0.16069400159628552,60.333862725645304,14290
174,3,failed,integration error: model derivative became non-finite,14.168000000000001,0.8198028338971057,106.95643826015294,25333
174,4,failed,integration error: model derivative became non-finite,14.06,0.33181803561287215,65.3956497181207,15306
174,312,failed,integration error: model derivative became non-finite,14.168000000000001,1.4716854492388973,144.47302611544728,34189
174,620,failed,integration error: model derivative became non-finite,14.168000000000001,3.1018533107621704,162.94364750757813,38450
174,622,failed,integration error: model derivative became non-finite,14.168000000000001,1.3061430076410345,116.27801188826561,27265
174,778,failed,integration error: model derivative became non-finite,14.168000000000001,0.12773393560830457,60.24842953309417,14255
174,1088,failed,integration error: model derivative became non-finite,14.172,2.516127664929514,112.8876364864409,26376
174,1244,failed,integration error: model derivative became non-finite,14.06,3.6541827126306936,138.3681775201112,32641
175,2,failed,integration error: model derivative became non-finite,14.14,6.454791942908338,145.10417293012142,31062
175,3,success,,14.14,14.14,241.74891524203122,52054
175,4,success,,14.032,14.032,302.3466773368418,65604
175,312,failed,integration error: model derivative became non-finite,14.14,12.691389716942252,291.01081523671746,65707
175,620,success,,14.14,14.14,210.3713425192982,45082
175,622,success,,14.14,14.14,292.9060958959162,63197
175,778,failed,integration error: model derivative became non-finite,14.14,5.285498355442611,119.17189260572195,27606
175,1088,failed,integration error: model derivative became non-finite,14.144,11.333942931623898,206.51399929448962,45028
175,1244,failed,integration error: model derivative became non-finite,14.032,9.051070693077923,203.42027559131384,45986
176,2,failed,integration error: model derivative became non-finite,14.14,5.721589554989176,129.72414900362492,31425
176,3,failed,integration error: model derivative became non-finite,14.14,13.344467545477947,276.29215229302645,66958
176,4,success,,14.032,14.032,260.6173797696829,62727
176,312,failed,integration error: model derivative became non-finite,14.14,9.044168641828671,213.70378742180765,52046
176,620,failed,integration error: model derivative became non-finite,14.14,12.570107813098886,225.653552910313,54199
176,622,success,,14.14,14.14,275.06127718649805,66100
176,778,failed,integration error: model derivative became non-finite,14.14,7.9926615791874855,157.12100177444518,38098
176,1088,failed,integration error: model derivative became non-finite,14.144,10.719750996033401,196.48592507839203,47430
176,1244,failed,integration error: model derivative became non-finite,14.032,9.079902243291842,233.0073668975383,56542
177,2,failed,integration error: model derivative became non-finite,14.14,3.7056689313527316,132.59170699305832,32030
177,3,failed,integration error: model derivative became non-finite,14.14,0.5204519575759287,112.110361257568,27221
177,4,failed,integration error: model derivative became non-finite,14.032,1.172614921480189,111.0431452114135,26673
177,312,failed,integration error: model derivative became non-finite,14.14,2.3028843308644027,124.35550037398934,30150
177,620,failed,integration error: model derivative became non-finite,14.14,1.8569241299831771,119.17481029964983,28650
177,622,failed,integration error: model derivative became non-finite,14.14,1.3441524371774072,126.51028684340417,30330
177,778,failed,integration error: model derivative became non-finite,14.14,1.4160503057927702,124.02336661331356,30024
177,1088,failed,integration error: model derivative became non-finite,14.144,2.1278366756630906,134.95703638717532,32078
177,1244,failed,integration error: model derivative became non-finite,14.032,2.9358547530884853,131.54003858193755,31775
178,2,success,,14.056000000000001,14.056000000000001,131.95736813917756,31305
178,3,success,,14.056000000000001,14.056000000000001,139.3927266728133,32884
178,4,success,,13.948,13.948,141.55076655559242,33523
178,312,success,,14.056000000000001,14.056000000000001,135.18762475810945,32118
178,620,success,,14.056000000000001,14.056000000000001,143.73982393555343,34063
178,622,success,,14.056000000000001,14.056000000000001,142.16034104302526,33688
178,778,success,,14.056000000000001,14.056000000000001,138.1391845345497,31997
178,1088,success,,14.06,14.06,140.27862566523254,33213
178,1244,success,,13.948,13.948,134.36901360750198,31462
179,2,success,,14.056000000000001,14.056000000000001,143.80422076769173,30653
179,3,success,,14.056000000000001,14.056000000000001,153.8858656026423,32972
179,4,success,,13.948,13.948,158.59604164212942,33972
179,312,success,,14.056000000000001,14.056000000000001,138.24762935377657,31618
179,620,success,,14.056000000000001,14.056000000000001,160.85344811342657,34290
179,622,success,,14.056000000000001,14.056000000000001,156.65911432541907,33403
179,778,success,,14.056000000000001,14.056000000000001,140.1610016990453,32570
179,1088,success,,14.06,14.06,159.22248181141913,34132
179,1244,success,,13.948,13.948,151.38143867067993,32939
180,2,success,,14.056000000000001,14.056000000000001,144.28434278815985,34187
180,3,failed,integration error: model derivative became non-finite,14.056000000000001,10.043759191774596,167.98567988164723,40185
180,4,success,,13.948,13.948,157.33279910311103,37183
180,312,failed,integration error: model derivative became non-finite,14.056000000000001,6.370463541239052,125.30392935499549,29883
180,620,failed,integration error: model derivative became non-finite,14.056000000000001,7.092633015555706,138.87051942571998,32986
180,622,failed,integration error: model derivative became non-finite,14.056000000000001,4.012657864635437,102.61793742142618,24493
180,778,failed,integration error: model derivative became non-finite,14.056000000000001,13.479797860273745,197.19903429038823,47297
180,1088,success,,14.06,14.06,148.9956613238901,35112
180,1244,failed,integration error: model derivative became non-finite,13.948,3.0161266636145965,86.18700537271798,20706
181,2,success,,14.192,14.192,36.045291907154024,29388
181,3,success,,14.192,14.192,30.741512125357985,25018
181,4,success,,14.084,14.084,27.169342793524265,24189
181,312,success,,14.192,14.192,28.522127794101834,23879
181,620,success,,14.192,14.192,27.676615288481116,22158
181,622,success,,14.192,14.192,13.47668918967247,10731
181,778,success,,14.192,14.192,28.85704898647964,24363
181,1088,success,,14.196,14.196,32.94935626722872,26291
181,1244,success,,14.084,14.084,31.8966632084921,26343
182,2,success,,14.192,14.192,39.25822794530541,33410
182,3,success,,14.192,14.192,32.4521108828485,27782
182,4,success,,14.084,14.084,31.834985671564937,26957
182,312,success,,14.192,14.192,28.34434485901147,26285
182,620,success,,14.192,14.192,29.377518087625504,24856
182,622,success,,14.192,14.192,41.81587354373187,35257
182,778,success,,14.192,14.192,28.94665486458689,26896
182,1088,success,,14.196,14.196,37.00876403786242,30603
182,1244,success,,14.084,14.084,35.04076620563865,30579
183,2,success,,14.192,14.192,19.70372082851827,18610
183,3,success,,14.192,14.192,33.04046670533717,31376
183,4,success,,14.084,14.084,29.062335001304746,27502
183,312,success,,14.192,14.192,27.418928226456046,25908
183,620,success,,14.192,14.192,26.263483114540577,24931
183,622,success,,14.192,14.192,6.099514728412032,5810
183,778,success,,14.192,14.192,28.116481315344572,26707
183,1088,success,,14.196,14.196,23.135671503841877,22055
183,1244,success,,14.084,14.084,17.915505008772016,17149
184,2,success,,14.188,14.188,30.690381420776248,25380
184,3,success,,14.188,14.188,24.85319658368826,20787
184,4,success,,14.08,14.08,9.637217802926898,8927
184,312,success,,14.188,14.188,23.473520876839757,19734
184,620,success,,14.188,14.188,21.609989685937762,18265
184,622,success,,14.188,14.188,23.336658214218915,21909
184,778,success,,14.188,14.188,24.013609253801405,20091
184,1088,success,,14.192,14.192,23.920641781762242,23100
184,1244,success,,14.08,14.08,25.10219864733517,21004
185,2,success,,14.188,14.188,26.27982152812183,24744
185,3,success,,14.188,14.188,25.188976863399148,23696
185,4,success,,14.08,14.08,11.448215482756495,10275
185,312,success,,14.188,14.188,23.690130904316902,21768
185,620,success,,14.188,14.188,22.15099548920989,20278
185,622,success,,14.188,14.188,27.23365545272827,25277
185,778,success,,14.188,14.188,24.430039547383785,22691
185,1088,success,,14.192,14.192,28.434337632730603,26501
185,1244,success,,14.08,14.08,25.657209811732173,24077
186,2,success,,14.188,14.188,34.834137502126396,29953
186,3,success,,14.188,14.188,30.287539248354733,28895
186,4,success,,14.08,14.08,19.717022432014346,15977
186,312,success,,14.188,14.188,30.605716618709266,25650
186,620,success,,14.188,14.188,28.628627613186836,23648
186,622,success,,14.188,14.188,35.752177903428674,29790
186,778,success,,14.188,14.188,29.115074690431356,27226
186,1088,success,,14.192,14.192,36.5091313496232,30082
186,1244,success,,14.08,14.08,30.222276275977492,28974
187,2,success,,14.176,14.176,14.443180456757545,13524
187,3,success,,14.176,14.176,13.259400511160493,12367
187,4,success,,14.068,14.068,10.291387248784304,9416
187,312,success,,14.176,14.176,12.78085215575993,11912
187,620,success,,14.176,14.176,10.702454820275307,9843
187,622,success,,14.176,14.176,14.416397904977202,13356
187,778,success,,14.176,14.176,13.393342036753893,12539
187,1088,success,,14.18,14.18,13.10216605477035,12051
187,1244,success,,14.068,14.068,13.929205259308219,12995
188,2,success,,14.176,14.176,15.967284737154841,14833
188,3,success,,14.176,14.176,14.3014026992023,12840
188,4,success,,14.068,14.068,10.53248575143516,9502
188,312,success,,14.176,14.176,14.011854687705636,12419
188,620,success,,14.176,14.176,10.32679669559002,9513
188,622,success,,14.176,14.176,14.680396232753992,13712
188,778,success,,14.176,14.176,14.826192829757929,13085
188,1088,success,,14.18,14.18,13.831748642027378,12902
188,1244,success,,14.068,14.068,15.435039015486836,13795
189,2,success,,14.176,14.176,17.199858209118247,16687
189,3,success,,14.176,14.176,17.31376608926803,16556
189,4,success,,14.068,14.068,14.894630183465779,12532
189,312,success,,14.176,14.176,17.50337457191199,16130
189,620,success,,14.176,14.176,13.613021334633231,12934
189,622,success,,14.176,14.176,17.286740480922163,16955
189,778,success,,14.176,14.176,17.53803168423474,16392
189,1088,success,,14.18,14.18,19.042992471717298,16348
189,1244,success,,14.068,14.068,17.66133547294885,16982
190,2,success,,14.184000000000001,14.184000000000001,176.80069158412516,53441
190,3,success,,14.184000000000001,14.184000000000001,178.53673475049436,54144
190,4,failed,integration error: model derivative became non-finite,14.076,2.2896712407316944,92.70901253074408,27955
190,312,failed,integration error: model derivative became non-finite,14.184000000000001,4.153084735244321,112.01806391775608,33975
190,620,failed,integration error: model derivative became non-finite,14.184000000000001,3.359289325682363,113.50016942061484,33996
190,622,success,,14.184000000000001,14.184000000000001,176.20505018904805,53377
190,778,success,,14.184000000000001,14.184000000000001,175.7123331092298,53264
190,1088,success,,14.188,14.188,177.6839574407786,53605
190,1244,failed,integration error: model derivative became non-finite,14.076,8.670912284317673,164.19682863354683,49668
191,2,failed,integration error: model derivative became non-finite,14.184000000000001,2.4663358384666365,85.83104782178998,24539
191,3,success,,14.184000000000001,14.184000000000001,181.14519306644797,51621
191,4,success,,14.076,14.076,173.29175919666886,51546
191,312,success,,14.184000000000001,14.184000000000001,181.6722162719816,51513
191,620,success,,14.184000000000001,14.184000000000001,189.41371411271393,54143
191,622,failed,integration error: model derivative became non-finite,14.184000000000001,0.3937559297564592,58.631494196131825,16825
191,778,success,,14.184000000000001,14.184000000000001,181.11419689841568,50816
191,1088,success,,14.188,14.188,178.572312457487,51551
191,1244,failed,integration error: model derivative became non-finite,14.076,3.184732169813972,95.9253098461777,27376
192,2,success,,14.184000000000001,14.184000000000001,64.48230454325676,19935
192,3,failed,integration error: model derivative became non-finite,14.184000000000001,0.38500452179612366,55.03575521148741,17108
192,4,failed,integration error: model derivative became non-finite,14.076,0.02372328018068531,50.68279271572828,15498
192,312,success,,14.184000000000001,14.184000000000001,73.61984813772142,22691
192,620,success,,14.184000000000001,14.184000000000001,72.6264016777277,22447
192,622,success,,14.184000000000001,14.184000000000001,3.343419363722205,1029
192,778,failed,integration error: model derivative became non-finite,14.184000000000001,0.02398596860774153,49.87503436394036,15399
192,1088,success,,14.188,14.188,3.8897347636520863,1198
192,1244,success,,14.076,14.076,68.50061605125666,20903
193,2,success,,14.172,14.172,112.86656536534429,35631
193,3,success,,14.172,14.172,114.27044732868671,35866
193,4,success,,14.064,14.064,155.24442634172738,48414
193,312,success,,14.172,14.172,127.81534584052861,39906
193,620,success,,14.172,14.172,141.3128890916705,44279
193,622,success,,14.172,14.172,105.62247955054045,33012
193,778,success,,14.172,14.172,121.43837815895677,37973
193,1088,success,,14.176,14.176,114.21582001075149,35820
193,1244,success,,14.064,14.064,109.50818510353565,34218
194,2,failed,integration error: model derivative became non-finite,14.172,8.093198754774987,131.21957947313786,37644
194,3,failed,integration error: model derivative became non-finite,14.172,13.790472980237178,197.9446674026549,56730
194,4,failed,integration error: model derivative became non-finite,14.064,13.171109783158998,190.5289461184293,57407
194,312,failed,integration error: model derivative became non-finite,14.172,9.636402816396222,149.74665956571698,43575
194,620,success,,14.172,14.172,144.73773958534002,41590
194,622,failed,integration error: model derivative became non-finite,14.172,6.303959041037845,119.99294504150748,34528
194,778,failed,integration error: model derivative became non-finite,14.172,4.917151495891509,113.45790150761604,31344
194,1088,failed,integration error: model derivative became non-finite,14.176,6.959797801956985,128.69401798956096,36971
194,1244,failed,integration error: model derivative became non-finite,14.064,6.123932101428325,115.07545920088887,32808
195,2,failed,integration error: model derivative became non-finite,14.172,0.15013775911185603,54.44161611236632,15831
195,3,failed,integration error: model derivative became non-finite,14.172,0.22008154985607387,54.614347668364644,15861
195,4,failed,integration error: model derivative became non-finite,14.064,0.16396007923218298,58.76718533504754,15933
195,312,success,,14.172,14.172,112.27920297719538,32358
195,620,failed,integration error: model derivative became non-finite,14.172,0.3180988954340651,97.84275505784899,28204
195,622,failed,integration error: model derivative became non-finite,14.172,0.29021843016839766,62.39800280332565,17886
195,778,failed,integration error: model derivative became non-finite,14.172,0.28025485702942304,96.25412816833705,27848
195,1088,failed,integration error: model derivative became non-finite,14.176,0.2920893096390257,59.0136228306219,16206
195,1244,failed,integration error: model derivative became non-finite,14.064,0.3105005550880564,96.62083292193711,28019
196,2,failed,integration error: model derivative became non-finite,14.136000000000001,11.35992599801491,131.07309413701296,40079
196,3,failed,integration error: model derivative became non-finite,14.136000000000001,10.660094438612068,124.31749092787504,38009
196,4,failed,integration error: model derivative became non-finite,14.028,8.125777369417763,145.5307243615389,44794
196,312,failed,integration error: model derivative became non-finite,14.136000000000001,1.3112176087167366,69.25097469985485,21298
196,620,failed,integration error: model derivative became non-finite,14.136000000000001,6.410620686717633,111.027712225914,33950
